Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-07,21:00,Ligue 1,Matchweek 1,Sat,Home,L,1,2,Paris S-G,0.9,1.2,44,15248.0,Jimmy Giraudon,5-4-1,4-4-2,Amaury Delerue,Match Report,
2021-08-15,15:00,Ligue 1,Matchweek 2,Sun,Away,L,0,2,Clermont Foot,0.7,1.9,36,11005.0,Jimmy Giraudon,5-4-1,4-2-3-1,Romain Lissorgue,Match Report,
2021-08-22,15:00,Ligue 1,Matchweek 3,Sun,Away,D,1,1,Strasbourg,1.4,2.2,40,22185.0,Jimmy Giraudon,3-4-3,5-3-2,Jérôme Brisard,Match Report,
2021-08-29,13:00,Ligue 1,Matchweek 4,Sun,Home,L,1,2,Monaco,0.7,1.9,49,9866.0,Jimmy Giraudon,3-4-3,4-2-3-1,Johan Hamel,Match Report,
2021-09-12,15:00,Ligue 1,Matchweek 5,Sun,Away,W,2,0,Metz,0.6,0.7,38,15269.0,Jimmy Giraudon,5-4-1,3-4-3,Pierre Gaillouste,Match Report,
2021-09-19,15:00,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Montpellier,1.1,0.2,42,7405.0,Jimmy Giraudon,3-5-1-1,4-2-3-1,Florent Batta,Match Report,
2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Away,L,1,3,Lyon,1.4,1.8,32,29714.0,Jimmy Giraudon,3-4-3,4-2-3-1,Stéphanie Frappart,Match Report,
2021-09-26,15:00,Ligue 1,Matchweek 8,Sun,Home,D,1,1,Angers,1.0,1.3,37,6868.0,Jimmy Giraudon,3-4-3,3-4-1-2,Thomas Léonard,Match Report,
2021-10-03,15:00,Ligue 1,Matchweek 9,Sun,Away,L,0,2,Nantes,1.3,1.9,46,15150.0,Yoann Salmier,3-4-3,4-4-1-1,Jérôme Brisard,Match Report,
2021-10-17,13:00,Ligue 1,Matchweek 10,Sun,Home,W,1,0,Nice,0.9,0.6,39,7925.0,Jimmy Giraudon,3-4-3,4-4-2,Johan Hamel,Match Report,
2021-10-24,15:00,Ligue 1,Matchweek 11,Sun,Away,W,2,1,Reims,0.9,0.8,45,12326.0,Jimmy Giraudon,3-4-3,4-4-2,Pierre Gaillouste,Match Report,
2021-10-31,15:00,Ligue 1,Matchweek 12,Sun,Home,D,2,2,Rennes,1.3,1.3,38,8550.0,Jimmy Giraudon,5-4-1,4-4-2,Jeremy Stinat,Match Report,
2021-11-05,21:00,Ligue 1,Matchweek 13,Fri,Away,L,0,4,Lens,0.5,3.0,40,35706.0,Jimmy Giraudon,3-4-3,3-4-3,Thomas Léonard,Match Report,
2021-11-21,15:00,Ligue 1,Matchweek 14,Sun,Home,L,0,1,Saint-Étienne,1.1,1.1,47,10644.0,Jimmy Giraudon,3-4-1-2,4-4-2,Florent Batta,Match Report,
2021-11-28,20:45,Ligue 1,Matchweek 15,Sun,Away,L,0,1,Marseille,0.1,1.6,44,,Jimmy Giraudon,5-4-1,4-1-4-1,Jérémie Pignard,Match Report,
2021-12-01,19:00,Ligue 1,Matchweek 16,Wed,Home,W,2,0,Lorient,1.0,0.4,56,6506.0,Jimmy Giraudon,3-5-1-1,3-5-2,Jeremy Stinat,Match Report,
2021-12-04,19:00,Ligue 1,Matchweek 17,Sat,Away,L,1,2,Lille,0.3,1.4,55,28286.0,Jimmy Giraudon,3-5-1-1,4-4-2,Benoît Bastien,Match Report,
