Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-07,20:45,Ligue 1,Matchweek 1,Sun,Away,L,1,4,Marseille,0.9,2.1,44,62738,Yunis Abdelhamid,4-3-3,3-4-3,Jérôme Brisard,Match Report,
2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Home,L,2,4,Clermont Foot,2.7,1.9,42,9456,Yunis Abdelhamid,3-4-3,4-2-3-1,Johan Hamel,Match Report,
2022-08-21,13:00,Ligue 1,Matchweek 3,Sun,Away,D,1,1,Strasbourg,2.0,1.2,37,25175,Yunis Abdelhamid,3-4-1-2,3-5-2,Ruddy Buquet,Match Report,
2022-08-28,17:05,Ligue 1,Matchweek 4,Sun,Home,D,1,1,Lyon,0.4,1.1,26,14930,Yunis Abdelhamid,3-4-1-2,4-3-3,Jeremy Stinat,Match Report,
2022-08-31,19:00,Ligue 1,Matchweek 5,Wed,Away,W,4,2,Angers,2.3,1.7,43,6500,Yunis Abdelhamid,3-4-1-2,3-1-4-2,Jérémie Pignard,Match Report,
2022-09-04,15:00,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Lens,2.1,1.9,37,15761,Yunis Abdelhamid,3-4-1-2,3-4-3,Eric Wattellier,Match Report,
2022-09-11,15:00,Ligue 1,Matchweek 7,Sun,Away,L,0,1,Toulouse,1.0,1.3,53,21315,Yunis Abdelhamid,3-4-1-2,5-4-1,Stéphanie Frappart,Match Report,
2022-09-18,13:00,Ligue 1,Matchweek 8,Sun,Home,L,0,3,Monaco,0.6,1.7,33,10000,Yunis Abdelhamid,3-4-1-2,4-4-2,Marc Bollengier,Match Report,
2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Away,D,2,2,Troyes,1.0,1.6,32,10164,Yunis Abdelhamid,3-4-1-2,5-3-2,Benoît Millot,Match Report,
2022-10-08,21:00,Ligue 1,Matchweek 10,Sat,Home,D,0,0,Paris S-G,1.8,1.2,37,20543,Yunis Abdelhamid,3-5-2,3-4-3,Pierre Gaillouste,Match Report,
