Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Ligue 1,Home,Lorient,0,0,D
2023-08-19,Ligue 1,Away,Toulouse,1,1,D
2023-08-26,Ligue 1,Home,Lens,3,1,W
2023-09-03,Ligue 1,Away,Lyon,4,1,W
2023-09-15,Ligue 1,Home,Nice,2,3,L
2023-09-24,Ligue 1,Home,Marseille,4,0,W
2023-09-30,Ligue 1,Away,Clermont Foot,0,0,D
2023-10-08,Ligue 1,Away,Rennes,3,1,W
2023-10-21,Ligue 1,Home,Strasbourg,3,0,W
2023-10-29,Ligue 1,Away,Brest,3,2,W
2023-11-03,Ligue 1,Home,Montpellier,3,0,W
2023-11-11,Ligue 1,Away,Reims,3,0,W
2023-11-24,Ligue 1,Home,Monaco,5,2,W
2023-12-03,Ligue 1,Away,Le Havre,2,0,W
2023-12-09,Ligue 1,Home,Nantes,2,1,W
2023-12-17,Ligue 1,Away,Lille,1,1,D
2023-12-20,Ligue 1,Home,Metz,3,1,W
2024-01-14,Ligue 1,Away,Lens,2,0,W
2024-01-28,Ligue 1,Home,Brest,2,2,D
2024-02-02,Ligue 1,Away,Strasbourg,2,1,W
2024-02-10,Ligue 1,Home,Lille,3,1,W
2024-02-17,Ligue 1,Away,Nantes,2,0,W
2024-02-25,Ligue 1,Home,Rennes,1,1,D
2024-03-01,Ligue 1,Away,Monaco,0,0,D
2024-03-10,Ligue 1,Home,Reims,2,2,D
2024-03-17,Ligue 1,Away,Montpellier,6,2,W
2024-03-31,Ligue 1,Away,Marseille,2,0,W
2024-04-06,Ligue 1,Home,Clermont Foot,1,1,D
2024-04-21,Ligue 1,Home,Lyon,4,1,W
2024-04-24,Ligue 1,Away,Lorient,4,1,W
2024-04-27,Ligue 1,Home,Le Havre,3,3,D
2024-05-12,Ligue 1,Home,Toulouse,1,3,L
2024-05-15,Ligue 1,Away,Nice,2,1,W
2024-05-19,Ligue 1,Away,Metz,2,0,W
