Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Ligue 1,Away,Brest,5,1,W
2024-08-25,Ligue 1,Home,Reims,2,2,D
2024-08-31,Ligue 1,Away,Toulouse,3,1,W
2024-09-14,Ligue 1,Home,Nice,2,0,W
2024-09-22,Ligue 1,Away,Lyon,3,2,W
2024-09-29,Ligue 1,Away,Strasbourg,0,1,L
2024-10-04,Ligue 1,Home,Angers,1,1,D
2024-10-20,Ligue 1,Away,Montpellier,5,0,W
2024-10-27,Ligue 1,Home,Paris S-G,0,3,L
2024-11-03,Ligue 1,Away,Nantes,2,1,W
2024-11-08,Ligue 1,Home,Auxerre,1,3,L
2024-11-23,Ligue 1,Away,Lens,3,1,W
2024-12-01,Ligue 1,Home,Monaco,2,1,W
2024-12-08,Ligue 1,Away,Saint-Étienne,2,0,W
2024-12-14,Ligue 1,Home,Lille,1,1,D
2025-01-05,Ligue 1,Home,Le Havre,5,1,W
2025-01-11,Ligue 1,Away,Rennes,2,1,W
2025-01-19,Ligue 1,Home,Strasbourg,1,1,D
2025-01-26,Ligue 1,Away,Nice,0,2,L
2025-02-02,Ligue 1,Home,Lyon,3,2,W
2025-02-09,Ligue 1,Away,Angers,2,0,W
2025-02-15,Ligue 1,Home,Saint-Étienne,5,1,W
2025-02-22,Ligue 1,Away,Auxerre,0,3,L
2025-03-02,Ligue 1,Home,Nantes,2,0,W
2025-03-08,Ligue 1,Home,Lens,0,1,L
2025-03-16,Ligue 1,Away,Paris S-G,1,3,L
2025-03-29,Ligue 1,Away,Reims,1,3,L
2025-04-06,Ligue 1,Home,Toulouse,3,2,W
2025-04-12,Ligue 1,Away,Monaco,0,3,L
2025-04-19,Ligue 1,Home,Montpellier,5,1,W
2025-04-27,Ligue 1,Home,Brest,4,1,W
2025-05-04,Ligue 1,Away,Lille,1,1,D
2025-05-10,Ligue 1,Away,Le Havre,3,1,W
2025-05-17,Ligue 1,Home,Rennes,4,2,W
