Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Ligue 1,Home,Strasbourg,1,1,D
2024-08-23,Ligue 1,Away,Paris S-G,0,6,L
2024-08-31,Ligue 1,Home,Nantes,1,3,L
2024-09-15,Ligue 1,Away,Rennes,0,3,L
2024-09-22,Ligue 1,Home,Auxerre,3,2,W
2024-09-28,Ligue 1,Away,Monaco,1,2,L
2024-10-06,Ligue 1,Away,Reims,2,4,L
2024-10-20,Ligue 1,Home,Marseille,0,5,L
2024-10-27,Ligue 1,Home,Toulouse,0,3,L
2024-11-03,Ligue 1,Away,Le Havre,0,1,L
2024-11-10,Ligue 1,Home,Brest,3,1,W
2024-11-23,Ligue 1,Away,Saint-Étienne,0,1,L
2024-12-01,Ligue 1,Home,Lille,2,2,D
2024-12-08,Ligue 1,Away,Lens,0,2,L
2024-12-15,Ligue 1,Home,Nice,2,2,D
2025-01-04,Ligue 1,Away,Lyon,0,1,L
2025-01-12,Ligue 1,Home,Angers,1,3,L
2025-01-17,Ligue 1,Home,Monaco,2,1,W
2025-01-26,Ligue 1,Away,Toulouse,2,1,W
2025-01-31,Ligue 1,Home,Lens,0,2,L
2025-02-09,Ligue 1,Away,Strasbourg,0,2,L
2025-02-16,Ligue 1,Home,Lyon,1,4,L
2025-02-23,Ligue 1,Away,Nice,0,2,L
2025-03-02,Ligue 1,Home,Rennes,0,4,L
2025-03-08,Ligue 1,Away,Lille,0,1,L
2025-03-16,Ligue 1,Home,Saint-Étienne,0,2,L
2025-03-30,Ligue 1,Away,Auxerre,0,1,L
2025-04-06,Ligue 1,Home,Le Havre,0,2,L
2025-04-13,Ligue 1,Away,Angers,0,2,L
2025-04-19,Ligue 1,Away,Marseille,1,5,L
2025-04-27,Ligue 1,Home,Reims,0,0,D
2025-05-04,Ligue 1,Away,Brest,0,1,L
2025-05-10,Ligue 1,Home,Paris S-G,1,4,L
2025-05-17,Ligue 1,Away,Nantes,0,3,L
