Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-16,Ligue 1,Home,Paris S-G,1,4,L
2024-08-24,Ligue 1,Away,Saint-Étienne,2,0,W
2024-09-01,Ligue 1,Home,Auxerre,3,1,W
2024-09-15,Ligue 1,Away,Toulouse,0,2,L
2024-09-22,Ligue 1,Away,Monaco,1,3,L
2024-09-28,Ligue 1,Home,Lille,0,3,L
2024-10-06,Ligue 1,Away,Brest,0,2,L
2024-10-20,Ligue 1,Home,Lyon,0,4,L
2024-10-25,Ligue 1,Away,Rennes,0,1,L
2024-11-03,Ligue 1,Home,Montpellier,1,0,W
2024-11-10,Ligue 1,Home,Reims,0,3,L
2024-11-24,Ligue 1,Away,Nantes,2,0,W
2024-12-01,Ligue 1,Home,Angers,0,1,L
2024-12-07,Ligue 1,Away,Nice,1,2,L
2024-12-15,Ligue 1,Home,Strasbourg,0,3,L
2025-01-05,Ligue 1,Away,Marseille,1,5,L
2025-01-12,Ligue 1,Home,Lens,1,2,L
2025-01-19,Ligue 1,Away,Reims,1,1,D
2025-01-26,Ligue 1,Home,Brest,0,1,L
2025-02-02,Ligue 1,Away,Angers,1,1,D
2025-02-08,Ligue 1,Away,Lille,2,1,W
2025-02-16,Ligue 1,Home,Nice,1,3,L
2025-02-23,Ligue 1,Home,Toulouse,1,4,L
2025-03-01,Ligue 1,Away,Lens,4,3,W
2025-03-09,Ligue 1,Home,Saint-Étienne,1,1,D
2025-03-16,Ligue 1,Away,Lyon,2,4,L
2025-03-30,Ligue 1,Home,Nantes,3,2,W
2025-04-06,Ligue 1,Away,Montpellier,2,0,W
2025-04-13,Ligue 1,Home,Rennes,1,5,L
2025-04-19,Ligue 1,Away,Paris S-G,1,2,L
2025-04-26,Ligue 1,Home,Monaco,1,1,D
2025-05-04,Ligue 1,Away,Auxerre,2,1,W
2025-05-10,Ligue 1,Home,Marseille,1,3,L
2025-05-17,Ligue 1,Away,Strasbourg,3,2,W
