Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Ligue 1,Home,Lyon,3,0,W
2024-08-25,Ligue 1,Away,Strasbourg,1,3,L
2024-09-01,Ligue 1,Away,Reims,1,2,L
2024-09-15,Ligue 1,Home,Montpellier,3,0,W
2024-09-21,Ligue 1,Home,Lens,1,1,D
2024-09-27,Ligue 1,Away,Paris S-G,1,3,L
2024-10-05,Ligue 1,Home,Monaco,1,2,L
2024-10-19,Ligue 1,Away,Brest,1,1,D
2024-10-25,Ligue 1,Home,Le Havre,1,0,W
2024-11-03,Ligue 1,Away,Auxerre,0,4,L
2024-11-10,Ligue 1,Home,Toulouse,0,2,L
2024-11-24,Ligue 1,Away,Lille,0,1,L
2024-11-30,Ligue 1,Home,Saint-Étienne,5,0,W
2024-12-08,Ligue 1,Away,Nantes,0,1,L
2024-12-15,Ligue 1,Home,Angers,2,0,W
2025-01-03,Ligue 1,Away,Nice,2,3,L
2025-01-11,Ligue 1,Home,Marseille,1,2,L
2025-01-18,Ligue 1,Home,Brest,1,2,L
2025-01-25,Ligue 1,Away,Monaco,2,3,L
2025-02-02,Ligue 1,Home,Strasbourg,1,0,W
2025-02-08,Ligue 1,Away,Saint-Étienne,2,0,W
2025-02-16,Ligue 1,Home,Lille,0,2,L
2025-02-21,Ligue 1,Home,Reims,1,0,W
2025-03-02,Ligue 1,Away,Montpellier,4,0,W
2025-03-08,Ligue 1,Home,Paris S-G,1,4,L
2025-03-15,Ligue 1,Away,Lens,0,1,L
2025-03-30,Ligue 1,Away,Angers,3,0,W
2025-04-06,Ligue 1,Home,Auxerre,0,1,L
2025-04-13,Ligue 1,Away,Le Havre,5,1,W
2025-04-18,Ligue 1,Home,Nantes,2,1,W
2025-04-26,Ligue 1,Away,Lyon,1,4,L
2025-05-03,Ligue 1,Away,Toulouse,1,2,L
2025-05-10,Ligue 1,Home,Nice,2,0,W
2025-05-17,Ligue 1,Away,Marseille,2,4,L
