Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-16,Ligue 1,Away,Le Havre,4,1,W
2024-08-23,Ligue 1,Home,Montpellier,6,0,W
2024-09-01,Ligue 1,Away,Lille,3,1,W
2024-09-14,Ligue 1,Home,Brest,3,1,W
2024-09-21,Ligue 1,Away,Reims,1,1,D
2024-09-27,Ligue 1,Home,Rennes,3,1,W
2024-10-06,Ligue 1,Away,Nice,1,1,D
2024-10-19,Ligue 1,Home,Strasbourg,4,2,W
2024-10-27,Ligue 1,Away,Marseille,3,0,W
2024-11-02,Ligue 1,Home,Lens,1,0,W
2024-11-09,Ligue 1,Away,Angers,4,2,W
2024-11-22,Ligue 1,Home,Toulouse,3,0,W
2024-11-30,Ligue 1,Home,Nantes,1,1,D
2024-12-06,Ligue 1,Away,Auxerre,0,0,D
2024-12-15,Ligue 1,Home,Lyon,3,1,W
2024-12-18,Ligue 1,Away,Monaco,4,2,W
2025-01-12,Ligue 1,Home,Saint-Étienne,2,1,W
2025-01-18,Ligue 1,Away,Lens,2,1,W
2025-01-25,Ligue 1,Home,Reims,1,1,D
2025-02-01,Ligue 1,Away,Brest,5,2,W
2025-02-07,Ligue 1,Home,Monaco,4,1,W
2025-02-15,Ligue 1,Away,Toulouse,1,0,W
2025-02-23,Ligue 1,Away,Lyon,3,2,W
2025-03-01,Ligue 1,Home,Lille,4,1,W
2025-03-08,Ligue 1,Away,Rennes,4,1,W
2025-03-16,Ligue 1,Home,Marseille,3,1,W
2025-03-29,Ligue 1,Away,Saint-Étienne,6,1,W
2025-04-05,Ligue 1,Home,Angers,1,0,W
2025-04-19,Ligue 1,Home,Le Havre,2,1,W
2025-04-22,Ligue 1,Away,Nantes,1,1,D
2025-04-25,Ligue 1,Home,Nice,1,3,L
2025-05-03,Ligue 1,Away,Strasbourg,1,2,L
2025-05-10,Ligue 1,Away,Montpellier,4,1,W
2025-05-17,Ligue 1,Home,Auxerre,3,1,W
