Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Ligue 1,Home,Nice,2,1,W
2024-08-25,Ligue 1,Away,Nantes,0,2,L
2024-09-01,Ligue 1,Away,Le Havre,1,3,L
2024-09-14,Ligue 1,Home,Monaco,0,3,L
2024-09-22,Ligue 1,Away,Montpellier,2,3,L
2024-09-27,Ligue 1,Home,Brest,3,0,W
2024-10-05,Ligue 1,Away,Saint-Étienne,1,3,L
2024-10-20,Ligue 1,Home,Reims,2,1,W
2024-10-27,Ligue 1,Away,Lyon,2,2,D
2024-11-03,Ligue 1,Home,Rennes,4,0,W
2024-11-08,Ligue 1,Away,Marseille,3,1,W
2024-11-24,Ligue 1,Home,Angers,1,0,W
2024-12-01,Ligue 1,Away,Toulouse,0,2,L
2024-12-06,Ligue 1,Home,Paris S-G,0,0,D
2024-12-14,Ligue 1,Home,Lens,2,2,D
2025-01-05,Ligue 1,Away,Strasbourg,1,3,L
2025-01-10,Ligue 1,Home,Lille,0,0,D
2025-01-19,Ligue 1,Away,Angers,0,2,L
2025-01-24,Ligue 1,Home,Saint-Étienne,1,1,D
2025-02-01,Ligue 1,Away,Monaco,2,4,L
2025-02-09,Ligue 1,Home,Toulouse,2,2,D
2025-02-14,Ligue 1,Away,Brest,2,2,D
2025-02-22,Ligue 1,Home,Marseille,3,0,W
2025-03-02,Ligue 1,Home,Strasbourg,0,1,L
2025-03-09,Ligue 1,Away,Reims,2,0,W
2025-03-14,Ligue 1,Away,Nice,1,1,D
2025-03-30,Ligue 1,Home,Montpellier,1,0,W
2025-04-06,Ligue 1,Away,Rennes,1,0,W
2025-04-13,Ligue 1,Home,Lyon,1,3,L
2025-04-20,Ligue 1,Away,Lille,1,3,L
2025-04-27,Ligue 1,Away,Lens,4,0,W
2025-05-04,Ligue 1,Home,Le Havre,1,2,L
2025-05-10,Ligue 1,Home,Nantes,1,1,D
2025-05-17,Ligue 1,Away,Paris S-G,1,3,L
