Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-08-08,13:00,Ligue 1,Matchweek 1,Sun,Away,D,1,1,Rennes,2.1,0.7,41,22567.0,Seko Fofana,3-4-1-2,4-3-3,Bastien Dechepy,Match Report,
2021-08-15,17:00,Ligue 1,Matchweek 2,Sun,Home,D,2,2,Saint-Étienne,1.3,0.9,57,35541.0,Seko Fofana,3-4-1-2,4-3-3,Amaury Delerue,Match Report,
2021-08-21,17:00,Ligue 1,Matchweek 3,Sat,Away,W,2,0,Monaco,0.5,0.3,29,6483.0,Seko Fofana,3-4-1-2,4-4-1-1,Jérémie Pignard,Match Report,
2021-08-29,15:00,Ligue 1,Matchweek 4,Sun,Home,D,2,2,Lorient,1.3,1.2,54,35029.0,Yannick Cahuzac,3-4-1-2,5-3-2,Willy Delajod,Match Report,
2021-09-12,15:00,Ligue 1,Matchweek 5,Sun,Away,W,3,2,Bordeaux,2.5,0.8,44,19763.0,Yannick Cahuzac,3-4-1-2,4-1-3-2,Luís Godinho,Match Report,
2021-09-18,17:00,Ligue 1,Matchweek 6,Sat,Home,W,1,0,Lille,0.6,0.7,46,36512.0,Seko Fofana,3-4-1-2,4-4-2,Benoît Millot,Match Report,
2021-09-22,21:00,Ligue 1,Matchweek 7,Wed,Home,L,0,1,Strasbourg,1.5,1.1,59,,Yannick Cahuzac,3-4-1-2,5-3-2,Jeremy Stinat,Match Report,
2021-09-26,20:45,Ligue 1,Matchweek 8,Sun,Away,W,3,2,Marseille,2.0,2.0,39,50001.0,Seko Fofana,3-4-3,3-4-3,Mikael Lesage,Match Report,
2021-10-01,21:00,Ligue 1,Matchweek 9,Fri,Home,W,2,0,Reims,2.1,0.1,61,,Seko Fofana,3-4-1-2,4-3-3,Benoît Bastien,Match Report,
2021-10-17,17:00,Ligue 1,Matchweek 10,Sun,Away,L,0,1,Montpellier,0.9,1.5,50,12474.0,Seko Fofana,3-4-1-2,4-2-3-1,Florent Batta,Match Report,
2021-10-24,15:00,Ligue 1,Matchweek 11,Sun,Home,W,4,1,Metz,1.8,0.8,55,35673.0,Seko Fofana,3-4-3,5-3-2,Jérémie Pignard,Match Report,
2021-10-30,21:00,Ligue 1,Matchweek 12,Sat,Away,L,1,2,Lyon,2.1,1.9,46,50373.0,Seko Fofana,3-4-1-2,4-2-3-1,Mikael Lesage,Match Report,
2021-11-05,21:00,Ligue 1,Matchweek 13,Fri,Home,W,4,0,Troyes,3.0,0.5,60,35706.0,Seko Fofana,3-4-3,3-4-3,Thomas Léonard,Match Report,
2021-11-21,13:00,Ligue 1,Matchweek 14,Sun,Away,L,0,4,Brest,1.5,1.3,64,12462.0,Seko Fofana,3-4-1-2,4-4-2,Eric Wattellier,Match Report,
2021-11-26,21:00,Ligue 1,Matchweek 15,Fri,Home,D,2,2,Angers,1.3,1.5,50,35713.0,Seko Fofana,3-4-1-2,3-5-2,Florent Batta,Match Report,
2021-12-01,21:00,Ligue 1,Matchweek 16,Wed,Away,D,2,2,Clermont Foot,0.7,1.7,47,11948.0,Yannick Cahuzac,3-5-2,4-2-3-1,Amaury Delerue,Match Report,
