Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Ligue 1,Away,Marseille,1,2,L
2023-08-20,Ligue 1,Home,Clermont Foot,2,0,W
2023-08-27,Ligue 1,Away,Montpellier,3,1,W
2023-09-03,Ligue 1,Away,Metz,2,2,D
2023-09-17,Ligue 1,Home,Brest,1,2,L
2023-09-26,Ligue 1,Away,Lille,2,1,W
2023-10-01,Ligue 1,Home,Lyon,2,0,W
2023-10-07,Ligue 1,Home,Monaco,1,3,L
2023-10-22,Ligue 1,Away,Toulouse,1,1,D
2023-10-28,Ligue 1,Home,Lorient,1,0,W
2023-11-05,Ligue 1,Away,Nantes,1,0,W
2023-11-11,Ligue 1,Home,Paris S-G,0,3,L
2023-11-26,Ligue 1,Away,Rennes,1,3,L
2023-12-01,Ligue 1,Home,Strasbourg,2,1,W
2023-12-10,Ligue 1,Away,Nice,1,2,L
2023-12-16,Ligue 1,Away,Lens,0,2,L
2023-12-20,Ligue 1,Home,Le Havre,1,0,W
2024-01-13,Ligue 1,Away,Monaco,3,1,W
2024-01-28,Ligue 1,Home,Nantes,0,0,D
2024-02-04,Ligue 1,Home,Toulouse,2,3,L
2024-02-11,Ligue 1,Away,Lorient,0,2,L
2024-02-18,Ligue 1,Home,Lens,1,1,D
2024-02-25,Ligue 1,Away,Le Havre,2,1,W
2024-03-02,Ligue 1,Home,Lille,0,1,L
2024-03-10,Ligue 1,Away,Paris S-G,2,2,D
2024-03-17,Ligue 1,Home,Metz,2,1,W
2024-03-30,Ligue 1,Away,Lyon,1,1,D
2024-04-07,Ligue 1,Home,Nice,0,0,D
2024-04-13,Ligue 1,Away,Strasbourg,1,3,L
2024-04-21,Ligue 1,Home,Montpellier,1,2,L
2024-04-28,Ligue 1,Away,Clermont Foot,1,4,L
2024-05-10,Ligue 1,Away,Brest,1,1,D
2024-05-15,Ligue 1,Home,Marseille,1,0,W
2024-05-19,Ligue 1,Home,Rennes,2,1,W
