Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Ligue 1,Away,Rennes,0,3,L
2024-08-24,Ligue 1,Home,Monaco,0,2,L
2024-08-30,Ligue 1,Home,Strasbourg,4,3,W
2024-09-15,Ligue 1,Away,Lens,0,0,D
2024-09-22,Ligue 1,Home,Marseille,2,3,L
2024-09-29,Ligue 1,Away,Toulouse,2,1,W
2024-10-06,Ligue 1,Home,Nantes,2,0,W
2024-10-20,Ligue 1,Away,Le Havre,4,0,W
2024-10-27,Ligue 1,Home,Auxerre,2,2,D
2024-11-01,Ligue 1,Away,Lille,1,1,D
2024-11-10,Ligue 1,Home,Saint-Étienne,1,0,W
2024-11-23,Ligue 1,Away,Reims,1,1,D
2024-12-01,Ligue 1,Home,Nice,4,1,W
2024-12-07,Ligue 1,Away,Angers,3,0,W
2024-12-15,Ligue 1,Away,Paris S-G,1,3,L
2025-01-04,Ligue 1,Home,Montpellier,1,0,W
2025-01-11,Ligue 1,Away,Brest,1,2,L
2025-01-18,Ligue 1,Home,Toulouse,0,0,D
2025-01-26,Ligue 1,Away,Nantes,1,1,D
2025-02-02,Ligue 1,Away,Marseille,2,3,L
2025-02-09,Ligue 1,Home,Reims,4,0,W
2025-02-16,Ligue 1,Away,Montpellier,4,1,W
2025-02-23,Ligue 1,Home,Paris S-G,2,3,L
2025-03-02,Ligue 1,Home,Brest,2,1,W
2025-03-09,Ligue 1,Away,Nice,2,0,W
2025-03-16,Ligue 1,Home,Le Havre,4,2,W
2025-03-28,Ligue 1,Away,Strasbourg,2,4,L
2025-04-05,Ligue 1,Home,Lille,2,1,W
2025-04-13,Ligue 1,Away,Auxerre,3,1,W
2025-04-20,Ligue 1,Away,Saint-Étienne,1,2,L
2025-04-26,Ligue 1,Home,Rennes,4,1,W
2025-05-04,Ligue 1,Home,Lens,1,2,L
2025-05-10,Ligue 1,Away,Monaco,0,2,L
2025-05-17,Ligue 1,Home,Angers,2,0,W
