Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-07,Ligue 1,Home,Brest,3,2,W
2022-08-14,Ligue 1,Away,Ajaccio,0,0,D
2022-08-20,Ligue 1,Away,Monaco,4,1,W
2022-08-27,Ligue 1,Home,Rennes,2,1,W
2022-08-31,Ligue 1,Home,Lorient,5,2,W
2022-09-04,Ligue 1,Away,Reims,1,1,D
2022-09-09,Ligue 1,Home,Troyes,1,0,W
2022-09-18,Ligue 1,Away,Nantes,0,0,D
2022-10-02,Ligue 1,Home,Lyon,1,0,W
2022-10-09,Ligue 1,Away,Lille,0,1,L
2022-10-15,Ligue 1,Home,Montpellier,1,0,W
2022-10-22,Ligue 1,Away,Marseille,1,0,W
2022-10-28,Ligue 1,Home,Toulouse,3,0,W
2022-11-05,Ligue 1,Away,Angers,2,1,W
2022-11-12,Ligue 1,Home,Clermont Foot,2,1,W
2022-12-29,Ligue 1,Away,Nice,0,0,D
2023-01-01,Ligue 1,Home,Paris S-G,3,1,W
2023-01-11,Ligue 1,Away,Strasbourg,2,2,D
2023-01-14,Ligue 1,Home,Auxerre,1,0,W
2023-01-28,Ligue 1,Away,Troyes,1,1,D
2023-02-01,Ligue 1,Home,Nice,0,1,L
2023-02-05,Ligue 1,Away,Brest,1,1,D
2023-02-12,Ligue 1,Away,Lyon,1,2,L
2023-02-19,Ligue 1,Home,Nantes,3,1,W
2023-02-25,Ligue 1,Away,Montpellier,1,1,D
2023-03-04,Ligue 1,Home,Lille,1,1,D
2023-03-12,Ligue 1,Away,Clermont Foot,4,0,W
2023-03-18,Ligue 1,Home,Angers,3,0,W
2023-04-01,Ligue 1,Away,Rennes,1,0,W
2023-04-07,Ligue 1,Home,Strasbourg,2,1,W
2023-04-15,Ligue 1,Away,Paris S-G,1,3,L
2023-04-22,Ligue 1,Home,Monaco,3,0,W
2023-05-02,Ligue 1,Away,Toulouse,1,0,W
2023-05-06,Ligue 1,Home,Marseille,2,1,W
2023-05-12,Ligue 1,Home,Reims,2,1,W
2023-05-21,Ligue 1,Away,Lorient,3,1,W
2023-05-27,Ligue 1,Home,Ajaccio,3,0,W
2023-06-03,Ligue 1,Away,Auxerre,3,1,W
