Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-07,Premier League,Home,Brentford,2,2,D
2022-08-13,Premier League,Away,Arsenal,2,4,L
2022-08-20,Premier League,Home,Southampton,1,2,L
2022-08-27,Premier League,Away,Chelsea,1,2,L
2022-09-01,Premier League,Home,Manchester Utd,0,1,L
2022-09-04,Premier League,Away,Brighton,2,5,L
2022-09-17,Premier League,Away,Tottenham,2,6,L
2022-10-03,Premier League,Home,Nott'ham Forest,4,0,W
2022-10-08,Premier League,Away,Bournemouth,1,2,L
2022-10-15,Premier League,Home,Crystal Palace,0,0,D
2022-10-20,Premier League,Home,Leeds United,2,0,W
2022-10-23,Premier League,Away,Wolves,4,0,W
2022-10-29,Premier League,Home,Manchester City,0,1,L
2022-11-05,Premier League,Away,Everton,2,0,W
2022-11-12,Premier League,Away,West Ham,2,0,W
2022-12-26,Premier League,Home,Newcastle Utd,0,3,L
2022-12-30,Premier League,Away,Liverpool,1,2,L
2023-01-03,Premier League,Home,Fulham,0,1,L
2023-01-14,Premier League,Away,Nott'ham Forest,0,2,L
2023-01-21,Premier League,Home,Brighton,2,2,D
2023-02-04,Premier League,Away,Aston Villa,4,2,W
2023-02-11,Premier League,Home,Tottenham,4,1,W
2023-02-19,Premier League,Away,Manchester Utd,0,3,L
2023-02-25,Premier League,Home,Arsenal,0,1,L
2023-03-04,Premier League,Away,Southampton,0,1,L
2023-03-11,Premier League,Home,Chelsea,1,3,L
2023-03-18,Premier League,Away,Brentford,1,1,D
2023-04-01,Premier League,Away,Crystal Palace,1,2,L
2023-04-04,Premier League,Home,Aston Villa,1,2,L
2023-04-08,Premier League,Home,Bournemouth,0,1,L
2023-04-15,Premier League,Away,Manchester City,1,3,L
2023-04-22,Premier League,Home,Wolves,2,1,W
2023-04-25,Premier League,Away,Leeds United,1,1,D
2023-05-01,Premier League,Home,Everton,2,2,D
2023-05-08,Premier League,Away,Fulham,3,5,L
2023-05-15,Premier League,Home,Liverpool,0,3,L
2023-05-22,Premier League,Away,Newcastle Utd,0,0,D
2023-05-28,Premier League,Home,West Ham,2,1,W
