Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-11,Premier League,Away,Burnley,3,0,W
2023-08-19,Premier League,Home,Newcastle Utd,1,0,W
2023-08-27,Premier League,Away,Sheffield Utd,2,1,W
2023-09-02,Premier League,Home,Fulham,5,1,W
2023-09-16,Premier League,Away,West Ham,3,1,W
2023-09-23,Premier League,Home,Nott'ham Forest,2,0,W
2023-09-30,Premier League,Away,Wolves,1,2,L
2023-10-08,Premier League,Away,Arsenal,0,1,L
2023-10-21,Premier League,Home,Brighton,2,1,W
2023-10-29,Premier League,Away,Manchester Utd,3,0,W
2023-11-04,Premier League,Home,Bournemouth,6,1,W
2023-11-12,Premier League,Away,Chelsea,4,4,D
2023-11-25,Premier League,Home,Liverpool,1,1,D
2023-12-03,Premier League,Home,Tottenham,3,3,D
2023-12-06,Premier League,Away,Aston Villa,0,1,L
2023-12-10,Premier League,Away,Luton Town,2,1,W
2023-12-16,Premier League,Home,Crystal Palace,2,2,D
2023-12-27,Premier League,Away,Everton,3,1,W
2023-12-30,Premier League,Home,Sheffield Utd,2,0,W
2024-01-13,Premier League,Away,Newcastle Utd,3,2,W
2024-01-31,Premier League,Home,Burnley,3,1,W
2024-02-05,Premier League,Away,Brentford,3,1,W
2024-02-10,Premier League,Home,Everton,2,0,W
2024-02-17,Premier League,Home,Chelsea,1,1,D
2024-02-20,Premier League,Home,Brentford,1,0,W
2024-02-24,Premier League,Away,Bournemouth,1,0,W
2024-03-03,Premier League,Home,Manchester Utd,3,1,W
2024-03-10,Premier League,Away,Liverpool,1,1,D
2024-03-31,Premier League,Home,Arsenal,0,0,D
2024-04-03,Premier League,Home,Aston Villa,4,1,W
2024-04-06,Premier League,Away,Crystal Palace,4,2,W
2024-04-13,Premier League,Home,Luton Town,5,1,W
2024-04-25,Premier League,Away,Brighton,4,0,W
2024-04-28,Premier League,Away,Nott'ham Forest,2,0,W
2024-05-04,Premier League,Home,Wolves,5,1,W
2024-05-11,Premier League,Away,Fulham,4,0,W
2024-05-14,Premier League,Away,Tottenham,2,0,W
2024-05-19,Premier League,Home,West Ham,3,1,W
