Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Premier League,Away,Everton,3,0,W
2024-08-24,Premier League,Home,Manchester Utd,2,1,W
2024-08-31,Premier League,Away,Arsenal,1,1,D
2024-09-14,Premier League,Home,Ipswich Town,0,0,D
2024-09-22,Premier League,Home,Nott'ham Forest,2,2,D
2024-09-28,Premier League,Away,Chelsea,2,4,L
2024-10-06,Premier League,Home,Tottenham,3,2,W
2024-10-19,Premier League,Away,Newcastle Utd,1,0,W
2024-10-26,Premier League,Home,Wolves,2,2,D
2024-11-02,Premier League,Away,Liverpool,1,2,L
2024-11-09,Premier League,Home,Manchester City,2,1,W
2024-11-23,Premier League,Away,Bournemouth,2,1,W
2024-11-29,Premier League,Home,Southampton,1,1,D
2024-12-05,Premier League,Away,Fulham,1,3,L
2024-12-08,Premier League,Away,Leicester City,2,2,D
2024-12-15,Premier League,Home,Crystal Palace,1,3,L
2024-12-21,Premier League,Away,West Ham,1,1,D
2024-12-27,Premier League,Home,Brentford,0,0,D
2024-12-30,Premier League,Away,Aston Villa,2,2,D
2025-01-04,Premier League,Home,Arsenal,1,1,D
2025-01-16,Premier League,Away,Ipswich Town,2,0,W
2025-01-19,Premier League,Away,Manchester Utd,3,1,W
2025-01-25,Premier League,Home,Everton,0,1,L
2025-02-01,Premier League,Away,Nott'ham Forest,0,7,L
2025-02-14,Premier League,Home,Chelsea,3,0,W
2025-02-22,Premier League,Away,Southampton,4,0,W
2025-02-25,Premier League,Home,Bournemouth,2,1,W
2025-03-08,Premier League,Home,Fulham,2,1,W
2025-03-15,Premier League,Away,Manchester City,2,2,D
2025-04-02,Premier League,Home,Aston Villa,0,3,L
2025-04-05,Premier League,Away,Crystal Palace,1,2,L
2025-04-12,Premier League,Home,Leicester City,2,2,D
2025-04-19,Premier League,Away,Brentford,2,4,L
2025-04-26,Premier League,Home,West Ham,3,2,W
2025-05-04,Premier League,Home,Newcastle Utd,1,1,D
2025-05-10,Premier League,Away,Wolves,2,0,W
2025-05-19,Premier League,Home,Liverpool,3,2,W
2025-05-25,Premier League,Away,Tottenham,4,1,W
