Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2,1,Wolves,0.8,1.3,40,36347,Patrick Bamford,4-2-3-1,4-2-3-1,Robert Jones,Match Report,
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,D,2,2,Southampton,1.8,1.2,57,30815,Patrick Bamford,4-2-3-1,3-4-3,Tony Harrington,Match Report,
2022-08-21,14:00,Premier League,Matchweek 3,Sun,Home,W,3,0,Chelsea,2.1,0.9,39,36372,Rodrigo,4-2-3-1,3-5-2,Stuart Attwell,Match Report,
2022-08-24,19:45,EFL Cup,Second round,Wed,Home,W,3,1,Barnsley,,,71,35472,Liam Cooper,4-3-3,3-4-1-2,John Brooks,Match Report,
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,0,1,Brighton,1.8,2.0,56,30953,Rodrigo,4-2-3-1,4-4-2,Michael Salisbury,Match Report,
2022-08-30,20:00,Premier League,Matchweek 5,Tue,Home,D,1,1,Everton,1.0,1.0,69,36338,Rodrigo,4-2-3-1,4-3-3,Darren England,Match Report,
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,L,2,5,Brentford,1.7,2.3,68,17092,Robin Koch,4-2-3-1,4-3-3,Robert Jones,Match Report,
2022-10-02,16:30,Premier League,Matchweek 9,Sun,Home,D,0,0,Aston Villa,0.4,2.2,44,36582,Liam Cooper,4-2-3-1,4-3-3,Stuart Attwell,Match Report,
2022-10-09,14:00,Premier League,Matchweek 10,Sun,Away,L,1,2,Crystal Palace,1.0,1.1,46,25042,Liam Cooper,4-2-3-1,4-3-3,Paul Tierney,Match Report,
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,L,0,1,Arsenal,1.8,0.5,47,36700,Liam Cooper,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,
2022-10-20,20:15,Premier League,Matchweek 12,Thu,Away,L,0,2,Leicester City,1.3,0.8,54,30814,Patrick Bamford,4-2-3-1,4-1-4-1,Peter Bankes,Match Report,
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,L,2,3,Fulham,1.6,1.8,57,36447,Liam Cooper,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,
2022-10-29,19:45,Premier League,Matchweek 14,Sat,Away,W,2,1,Liverpool,1.8,1.7,32,53274,Liam Cooper,4-2-3-1,4-1-2-1-2,Michael Oliver,Match Report,
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Home,W,4,3,Bournemouth,2.2,1.5,60,36304,Liam Cooper,4-2-3-1,4-4-2,Tony Harrington,Match Report,
2022-11-09,19:45,EFL Cup,Third round,Wed,Away,L,0,1,Wolves,,,52,24246,Luke Ayling,4-2-3-1,4-3-3,Andre Marriner,Match Report,
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Away,L,3,4,Tottenham,1.1,1.8,45,61667,Liam Cooper,4-2-3-1,3-4-3,Michael Salisbury,Match Report,
2022-12-28,20:00,Premier League,Matchweek 17,Wed,Home,L,1,3,Manchester City,0.6,4.3,31,36889,Liam Cooper,4-3-3,4-3-3,Stuart Attwell,Match Report,
2022-12-31,15:00,Premier League,Matchweek 18,Sat,Away,D,0,0,Newcastle Utd,0.4,2.2,40,52211,Liam Cooper,4-2-3-1,4-3-3,Simon Hooper,Match Report,
2023-01-04,19:45,Premier League,Matchweek 19,Wed,Home,D,2,2,West Ham,1.6,1.4,62,36173,Liam Cooper,4-2-3-1,4-3-3,David Coote,Match Report,
2023-01-08,14:00,FA Cup,Third round proper,Sun,Away,D,2,2,Cardiff City,,,73,20324,Pascal Struijk,4-4-2,4-1-4-1,Jarred Gillett,Match Report,
2023-01-13,20:00,Premier League,Matchweek 20,Fri,Away,L,1,2,Aston Villa,2.4,1.2,48,42008,Liam Cooper,4-2-3-1,4-4-2,Michael Oliver,Match Report,
2023-01-18,19:45,FA Cup,Third round proper,Wed,Home,W,5,2,Cardiff City,,,52,34465,Rodrigo,4-2-3-1,4-1-4-1,Thomas Bramall,Match Report,
2023-01-22,14:00,Premier League,Matchweek 21,Sun,Home,D,0,0,Brentford,0.5,0.4,58,36260,Luke Ayling,4-2-3-1,3-5-2,Peter Bankes,Match Report,
2023-01-28,12:30,FA Cup,Fourth round proper,Sat,Away,W,3,1,Acc'ton Stanley,,,59,5268,Patrick Bamford,4-1-3-2,3-5-2,Joshua Smith,Match Report,
2023-02-05,14:00,Premier League,Matchweek 22,Sun,Away,L,0,1,Nott'ham Forest,0.9,0.4,70,29363,Liam Cooper,4-2-3-1,4-3-1-2,Robert Jones,Match Report,
2023-02-08,20:00,Premier League,Matchweek 8,Wed,Away,D,2,2,Manchester Utd,0.6,2.0,34,73456,Luke Ayling,4-2-3-1,4-2-3-1,Simon Hooper,Match Report,
2023-02-12,14:00,Premier League,Matchweek 23,Sun,Home,L,0,2,Manchester Utd,1.8,1.1,34,36919,Luke Ayling,4-2-3-1,4-2-3-1,Paul Tierney,Match Report,
2023-02-18,15:00,Premier League,Matchweek 24,Sat,Away,L,0,1,Everton,0.5,1.4,49,39232,Luke Ayling,4-2-3-1,4-5-1,Andy Madley,Match Report,
2023-02-25,15:00,Premier League,Matchweek 25,Sat,Home,W,1,0,Southampton,0.9,0.4,61,36641,Luke Ayling,4-2-3-1,4-4-2,Peter Bankes,Match Report,
