Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Premier League,Home,Wolves,2,1,W
2022-08-13,Premier League,Away,Southampton,2,2,D
2022-08-21,Premier League,Home,Chelsea,3,0,W
2022-08-27,Premier League,Away,Brighton,0,1,L
2022-08-30,Premier League,Home,Everton,1,1,D
2022-09-03,Premier League,Away,Brentford,2,5,L
2022-10-02,Premier League,Home,Aston Villa,0,0,D
2022-10-09,Premier League,Away,Crystal Palace,1,2,L
2022-10-16,Premier League,Home,Arsenal,0,1,L
2022-10-20,Premier League,Away,Leicester City,0,2,L
2022-10-23,Premier League,Home,Fulham,2,3,L
2022-10-29,Premier League,Away,Liverpool,2,1,W
2022-11-05,Premier League,Home,Bournemouth,4,3,W
2022-11-12,Premier League,Away,Tottenham,3,4,L
2022-12-28,Premier League,Home,Manchester City,1,3,L
2022-12-31,Premier League,Away,Newcastle Utd,0,0,D
2023-01-04,Premier League,Home,West Ham,2,2,D
2023-01-13,Premier League,Away,Aston Villa,1,2,L
2023-01-22,Premier League,Home,Brentford,0,0,D
2023-02-05,Premier League,Away,Nott'ham Forest,0,1,L
2023-02-08,Premier League,Away,Manchester Utd,2,2,D
2023-02-12,Premier League,Home,Manchester Utd,0,2,L
2023-02-18,Premier League,Away,Everton,0,1,L
2023-02-25,Premier League,Home,Southampton,1,0,W
2023-03-04,Premier League,Away,Chelsea,0,1,L
2023-03-11,Premier League,Home,Brighton,2,2,D
2023-03-18,Premier League,Away,Wolves,4,2,W
2023-04-01,Premier League,Away,Arsenal,1,4,L
2023-04-04,Premier League,Home,Nott'ham Forest,2,1,W
2023-04-09,Premier League,Home,Crystal Palace,1,5,L
2023-04-17,Premier League,Home,Liverpool,1,6,L
2023-04-22,Premier League,Away,Fulham,1,2,L
2023-04-25,Premier League,Home,Leicester City,1,1,D
2023-04-30,Premier League,Away,Bournemouth,1,4,L
2023-05-06,Premier League,Away,Manchester City,1,2,L
2023-05-13,Premier League,Home,Newcastle Utd,2,2,D
2023-05-21,Premier League,Away,West Ham,1,3,L
2023-05-28,Premier League,Home,Tottenham,1,4,L
