Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Premier League,Away,Ipswich Town,2,0,W
2024-08-25,Premier League,Home,Brentford,2,0,W
2024-09-01,Premier League,Away,Manchester Utd,3,0,W
2024-09-14,Premier League,Home,Nott'ham Forest,0,1,L
2024-09-21,Premier League,Home,Bournemouth,3,0,W
2024-09-28,Premier League,Away,Wolves,2,1,W
2024-10-05,Premier League,Away,Crystal Palace,1,0,W
2024-10-20,Premier League,Home,Chelsea,2,1,W
2024-10-27,Premier League,Away,Arsenal,2,2,D
2024-11-02,Premier League,Home,Brighton,2,1,W
2024-11-09,Premier League,Home,Aston Villa,2,0,W
2024-11-24,Premier League,Away,Southampton,3,2,W
2024-12-01,Premier League,Home,Manchester City,2,0,W
2024-12-04,Premier League,Away,Newcastle Utd,3,3,D
2024-12-14,Premier League,Home,Fulham,2,2,D
2024-12-22,Premier League,Away,Tottenham,6,3,W
2024-12-26,Premier League,Home,Leicester City,3,1,W
2024-12-29,Premier League,Away,West Ham,5,0,W
2025-01-05,Premier League,Home,Manchester Utd,2,2,D
2025-01-14,Premier League,Away,Nott'ham Forest,1,1,D
2025-01-18,Premier League,Away,Brentford,2,0,W
2025-01-25,Premier League,Home,Ipswich Town,4,1,W
2025-02-01,Premier League,Away,Bournemouth,2,0,W
2025-02-12,Premier League,Away,Everton,2,2,D
2025-02-16,Premier League,Home,Wolves,2,1,W
2025-02-19,Premier League,Away,Aston Villa,2,2,D
2025-02-23,Premier League,Away,Manchester City,2,0,W
2025-02-26,Premier League,Home,Newcastle Utd,2,0,W
2025-03-08,Premier League,Home,Southampton,3,1,W
2025-04-02,Premier League,Home,Everton,1,0,W
2025-04-06,Premier League,Away,Fulham,2,3,L
2025-04-13,Premier League,Home,West Ham,2,1,W
2025-04-20,Premier League,Away,Leicester City,1,0,W
2025-04-27,Premier League,Home,Tottenham,5,1,W
2025-05-04,Premier League,Away,Chelsea,1,3,L
2025-05-11,Premier League,Home,Arsenal,2,2,D
2025-05-19,Premier League,Away,Brighton,2,3,L
2025-05-25,Premier League,Home,Crystal Palace,1,1,D
