Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-05,Premier League,Home,Arsenal,0,2,L
2022-08-15,Premier League,Away,Liverpool,1,1,D
2022-08-20,Premier League,Home,Aston Villa,3,1,W
2022-08-27,Premier League,Away,Manchester City,2,4,L
2022-08-30,Premier League,Home,Brentford,1,1,D
2022-09-03,Premier League,Away,Newcastle Utd,0,0,D
2022-10-01,Premier League,Home,Chelsea,1,2,L
2022-10-09,Premier League,Home,Leeds United,2,1,W
2022-10-15,Premier League,Away,Leicester City,0,0,D
2022-10-18,Premier League,Home,Wolves,2,1,W
2022-10-22,Premier League,Away,Everton,0,3,L
2022-10-29,Premier League,Home,Southampton,1,0,W
2022-11-06,Premier League,Away,West Ham,2,1,W
2022-11-12,Premier League,Away,Nott'ham Forest,0,1,L
2022-12-26,Premier League,Home,Fulham,0,3,L
2022-12-31,Premier League,Away,Bournemouth,2,0,W
2023-01-04,Premier League,Home,Tottenham,0,4,L
2023-01-15,Premier League,Away,Chelsea,0,1,L
2023-01-18,Premier League,Home,Manchester Utd,1,1,D
2023-01-21,Premier League,Home,Newcastle Utd,0,0,D
2023-02-04,Premier League,Away,Manchester Utd,1,2,L
2023-02-11,Premier League,Home,Brighton,1,1,D
2023-02-18,Premier League,Away,Brentford,1,1,D
2023-02-25,Premier League,Home,Liverpool,0,0,D
2023-03-04,Premier League,Away,Aston Villa,0,1,L
2023-03-11,Premier League,Home,Manchester City,0,1,L
2023-03-15,Premier League,Away,Brighton,0,1,L
2023-03-19,Premier League,Away,Arsenal,1,4,L
2023-04-01,Premier League,Home,Leicester City,2,1,W
2023-04-09,Premier League,Away,Leeds United,5,1,W
2023-04-15,Premier League,Away,Southampton,2,0,W
2023-04-22,Premier League,Home,Everton,0,0,D
2023-04-25,Premier League,Away,Wolves,0,2,L
2023-04-29,Premier League,Home,West Ham,4,3,W
2023-05-06,Premier League,Away,Tottenham,0,1,L
2023-05-13,Premier League,Home,Bournemouth,2,0,W
2023-05-20,Premier League,Away,Fulham,2,2,D
2023-05-28,Premier League,Home,Nott'ham Forest,1,1,D
