Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-05,20:00,Premier League,Matchweek 1,Fri,Away,W,2,0,Crystal Palace,1.0,1.2,44,25286,Martin Ødegaard,4-3-3,4-2-3-1,Anthony Taylor,Match Report,
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Home,W,4,2,Leicester City,2.7,0.5,50,60033,Martin Ødegaard,4-3-3,3-5-1-1,Darren England,Match Report,
2022-08-20,17:30,Premier League,Matchweek 3,Sat,Away,W,3,0,Bournemouth,1.3,0.3,57,10423,Martin Ødegaard,4-3-3,3-1-4-2,Craig Pawson,Match Report,
2022-08-27,17:30,Premier League,Matchweek 4,Sat,Home,W,2,1,Fulham,2.6,0.8,71,60164,Martin Ødegaard,4-3-3,4-2-3-1,Jarred Gillett,Match Report,
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,W,2,1,Aston Villa,2.4,0.4,59,60012,Martin Ødegaard,4-3-3,4-3-3,Robert Jones,Match Report,
2022-09-04,16:30,Premier League,Matchweek 6,Sun,Away,L,1,3,Manchester Utd,1.3,1.5,60,73431,Martin Ødegaard,4-3-3,4-2-3-1,Paul Tierney,Match Report,
2022-09-08,18:45,Europa Lg,Group stage,Thu,Away,W,2,1,ch Zürich,2.3,1.2,69,17070,Granit Xhaka,4-3-3,4-4-1-1,Mohammed Al Hakim,Match Report,
2022-09-18,12:00,Premier League,Matchweek 8,Sun,Away,W,3,0,Brentford,1.5,0.5,63,17122,Granit Xhaka,4-3-3,3-5-2,David Coote,Match Report,
2022-10-01,12:30,Premier League,Matchweek 9,Sat,Home,W,3,1,Tottenham,2.4,1.6,64,60278,Martin Ødegaard,4-3-3,3-4-3,Anthony Taylor,Match Report,
2022-10-06,20:00,Europa Lg,Group stage,Thu,Home,W,3,0,no Bodø/Glimt,3.4,0.8,50,59724,Granit Xhaka,4-3-3,4-3-3,Harm Osmers,Match Report,
2022-10-09,16:30,Premier League,Matchweek 10,Sun,Home,W,3,2,Liverpool,2.7,1.1,43,60059,Martin Ødegaard,4-3-3,4-2-3-1,Michael Oliver,Match Report,
2022-10-13,18:45,Europa Lg,Group stage,Thu,Away,W,1,0,no Bodø/Glimt,0.7,0.5,55,7922,Martin Ødegaard,4-3-3,4-3-3,Irfan Peljto,Match Report,
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Away,W,1,0,Leeds United,0.5,1.8,53,36700,Martin Ødegaard,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,
2022-10-20,18:00,Europa Lg,Group stage,Thu,Home,W,1,0,nl PSV Eindhoven,2.7,0.3,62,52200,Granit Xhaka,4-3-3,4-2-3-1,Alejandro Hernández,Match Report,
