Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-19,Premier League,Away,Leicester City,1,1,D
2024-08-24,Premier League,Home,Everton,4,0,W
2024-09-01,Premier League,Away,Newcastle Utd,1,2,L
2024-09-15,Premier League,Home,Arsenal,0,1,L
2024-09-21,Premier League,Home,Brentford,3,1,W
2024-09-29,Premier League,Away,Manchester Utd,3,0,W
2024-10-06,Premier League,Away,Brighton,2,3,L
2024-10-19,Premier League,Home,West Ham,4,1,W
2024-10-27,Premier League,Away,Crystal Palace,0,1,L
2024-11-03,Premier League,Home,Aston Villa,4,1,W
2024-11-10,Premier League,Home,Ipswich Town,1,2,L
2024-11-23,Premier League,Away,Manchester City,4,0,W
2024-12-01,Premier League,Home,Fulham,1,1,D
2024-12-05,Premier League,Away,Bournemouth,0,1,L
2024-12-08,Premier League,Home,Chelsea,3,4,L
2024-12-15,Premier League,Away,Southampton,5,0,W
2024-12-22,Premier League,Home,Liverpool,3,6,L
2024-12-26,Premier League,Away,Nott'ham Forest,0,1,L
2024-12-29,Premier League,Home,Wolves,2,2,D
2025-01-04,Premier League,Home,Newcastle Utd,1,2,L
2025-01-15,Premier League,Away,Arsenal,1,2,L
2025-01-19,Premier League,Away,Everton,2,3,L
2025-01-26,Premier League,Home,Leicester City,1,2,L
2025-02-02,Premier League,Away,Brentford,2,0,W
2025-02-16,Premier League,Home,Manchester Utd,1,0,W
2025-02-22,Premier League,Away,Ipswich Town,4,1,W
2025-02-26,Premier League,Home,Manchester City,0,1,L
2025-03-09,Premier League,Home,Bournemouth,2,2,D
2025-03-16,Premier League,Away,Fulham,0,2,L
2025-04-03,Premier League,Away,Chelsea,0,1,L
2025-04-06,Premier League,Home,Southampton,3,1,W
2025-04-13,Premier League,Away,Wolves,2,4,L
2025-04-21,Premier League,Home,Nott'ham Forest,1,2,L
2025-04-27,Premier League,Away,Liverpool,1,5,L
2025-05-04,Premier League,Away,West Ham,1,1,D
2025-05-11,Premier League,Home,Crystal Palace,0,2,L
2025-05-16,Premier League,Away,Aston Villa,0,2,L
2025-05-25,Premier League,Home,Brighton,1,4,L
