Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-07,Premier League,Home,Brighton,1,2,L
2022-08-13,Premier League,Away,Brentford,0,4,L
2022-08-22,Premier League,Home,Liverpool,2,1,W
2022-08-27,Premier League,Away,Southampton,1,0,W
2022-09-01,Premier League,Away,Leicester City,1,0,W
2022-09-04,Premier League,Home,Arsenal,3,1,W
2022-10-02,Premier League,Away,Manchester City,3,6,L
2022-10-09,Premier League,Away,Everton,2,1,W
2022-10-16,Premier League,Home,Newcastle Utd,0,0,D
2022-10-19,Premier League,Home,Tottenham,2,0,W
2022-10-22,Premier League,Away,Chelsea,1,1,D
2022-10-30,Premier League,Home,West Ham,1,0,W
2022-11-06,Premier League,Away,Aston Villa,1,3,L
2022-11-13,Premier League,Away,Fulham,2,1,W
2022-12-27,Premier League,Home,Nott'ham Forest,3,0,W
2022-12-31,Premier League,Away,Wolves,1,0,W
2023-01-03,Premier League,Home,Bournemouth,3,0,W
2023-01-14,Premier League,Home,Manchester City,2,1,W
2023-01-18,Premier League,Away,Crystal Palace,1,1,D
2023-01-22,Premier League,Away,Arsenal,2,3,L
2023-02-04,Premier League,Home,Crystal Palace,2,1,W
2023-02-08,Premier League,Home,Leeds United,2,2,D
2023-02-12,Premier League,Away,Leeds United,2,0,W
2023-02-19,Premier League,Home,Leicester City,3,0,W
2023-03-05,Premier League,Away,Liverpool,0,7,L
2023-03-12,Premier League,Home,Southampton,0,0,D
2023-04-02,Premier League,Away,Newcastle Utd,0,2,L
2023-04-05,Premier League,Home,Brentford,1,0,W
2023-04-08,Premier League,Home,Everton,2,0,W
2023-04-16,Premier League,Away,Nott'ham Forest,2,0,W
2023-04-27,Premier League,Away,Tottenham,2,2,D
2023-04-30,Premier League,Home,Aston Villa,1,0,W
2023-05-04,Premier League,Away,Brighton,0,1,L
2023-05-07,Premier League,Away,West Ham,0,1,L
2023-05-13,Premier League,Home,Wolves,2,0,W
2023-05-20,Premier League,Away,Bournemouth,1,0,W
2023-05-25,Premier League,Home,Chelsea,4,1,W
2023-05-28,Premier League,Home,Fulham,2,1,W
