Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Premier League,Away,Newcastle Utd,0,2,L
2022-08-14,Premier League,Home,West Ham,1,0,W
2022-08-20,Premier League,Away,Everton,1,1,D
2022-08-28,Premier League,Home,Tottenham,0,2,L
2022-08-31,Premier League,Away,Manchester City,0,6,L
2022-09-03,Premier League,Home,Bournemouth,2,3,L
2022-09-16,Premier League,Home,Fulham,2,3,L
2022-10-03,Premier League,Away,Leicester City,0,4,L
2022-10-10,Premier League,Home,Aston Villa,1,1,D
2022-10-15,Premier League,Away,Wolves,0,1,L
2022-10-18,Premier League,Away,Brighton,0,0,D
2022-10-22,Premier League,Home,Liverpool,1,0,W
2022-10-30,Premier League,Away,Arsenal,0,5,L
2022-11-05,Premier League,Home,Brentford,2,2,D
2022-11-12,Premier League,Home,Crystal Palace,1,0,W
2022-12-27,Premier League,Away,Manchester Utd,0,3,L
2023-01-01,Premier League,Home,Chelsea,1,1,D
2023-01-04,Premier League,Away,Southampton,1,0,W
2023-01-14,Premier League,Home,Leicester City,2,0,W
2023-01-21,Premier League,Away,Bournemouth,1,1,D
2023-02-05,Premier League,Home,Leeds United,1,0,W
2023-02-11,Premier League,Away,Fulham,0,2,L
2023-02-18,Premier League,Home,Manchester City,1,1,D
2023-02-25,Premier League,Away,West Ham,0,4,L
2023-03-05,Premier League,Home,Everton,2,2,D
2023-03-11,Premier League,Away,Tottenham,1,3,L
2023-03-17,Premier League,Home,Newcastle Utd,1,2,L
2023-04-01,Premier League,Home,Wolves,1,1,D
2023-04-04,Premier League,Away,Leeds United,1,2,L
2023-04-08,Premier League,Away,Aston Villa,0,2,L
2023-04-16,Premier League,Home,Manchester Utd,0,2,L
2023-04-22,Premier League,Away,Liverpool,2,3,L
2023-04-26,Premier League,Home,Brighton,3,1,W
2023-04-29,Premier League,Away,Brentford,1,2,L
2023-05-08,Premier League,Home,Southampton,4,3,W
2023-05-13,Premier League,Away,Chelsea,2,2,D
2023-05-20,Premier League,Home,Arsenal,1,0,W
2023-05-28,Premier League,Away,Crystal Palace,1,1,D
