Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-07,14:00,Premier League,Matchweek 1,Sun,Away,D,2,2,Leicester City,0.8,0.6,44,31794,Pontus Jansson,4-3-3,3-5-1-1,Jarred Gillett,Match Report,
2022-08-13,17:30,Premier League,Matchweek 2,Sat,Home,W,4,0,Manchester Utd,1.6,0.9,34,17051,Pontus Jansson,5-3-2,4-2-3-1,Stuart Attwell,Match Report,
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Away,L,2,3,Fulham,1.8,2.4,57,21798,Pontus Jansson,4-3-3,4-2-3-1,Peter Bankes,Match Report,
2022-08-23,19:45,EFL Cup,Second round,Tue,Away,W,2,0,Colchester Utd,,,65,5516,Vitaly Janelt,4-2-3-1,4-2-3-1,James Linington,Match Report,
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Home,D,1,1,Everton,2.1,1.1,58,17009,Christian Nørgaard,4-3-3,3-4-3,John Brooks,Match Report,
2022-08-30,19:30,Premier League,Matchweek 5,Tue,Away,D,1,1,Crystal Palace,1.4,1.0,51,25043,Ivan Toney,4-3-3,4-1-4-1,Simon Hooper,Match Report,
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Home,W,5,2,Leeds United,2.3,1.7,32,17092,Pontus Jansson,4-3-3,4-2-3-1,Robert Jones,Match Report,
2022-09-18,12:00,Premier League,Matchweek 8,Sun,Home,L,0,3,Arsenal,0.5,1.5,37,17122,Pontus Jansson,3-5-2,4-3-3,David Coote,Match Report,
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Away,D,0,0,Bournemouth,0.9,0.4,58,10126,Pontus Jansson,4-3-3,4-4-2,Thomas Bramall,Match Report,
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Away,L,1,5,Newcastle Utd,1.2,1.5,46,52067,Ivan Toney,3-5-2,4-3-3,John Brooks,Match Report,
2022-10-14,20:00,Premier League,Matchweek 11,Fri,Home,W,2,0,Brighton,1.5,1.9,28,17016,Ivan Toney,4-3-3,4-4-2,Michael Salisbury,Match Report,
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,D,0,0,Chelsea,1.3,0.9,34,17118,Ivan Toney,3-5-2,3-5-1-1,Jarred Gillett,Match Report,
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Away,L,0,4,Aston Villa,0.9,2.8,55,41693,Ivan Toney,3-5-2,4-2-3-1,Darren England,Match Report,
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,D,1,1,Wolves,1.4,0.6,58,17051,Ivan Toney,4-3-3,4-2-3-1,Robert Madley,Match Report,
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Away,D,2,2,Nott'ham Forest,1.5,1.5,52,28869,David Raya,4-3-3,4-3-1-2,Andre Marriner,Match Report,
2022-11-08,19:45,EFL Cup,Third round,Tue,Home,D,1 (5),1 (6),Gillingham,,,81,16278,Christian Nørgaard,3-4-3,4-5-1,Tim Robinson,Match Report,Gillingham won on penalty kicks following extra time
2022-11-12,12:30,Premier League,Matchweek 16,Sat,Away,W,2,1,Manchester City,1.3,1.6,26,52786,Ivan Toney,3-5-2,4-3-3,Peter Bankes,Match Report,
2022-12-26,12:30,Premier League,Matchweek 17,Mon,Home,D,2,2,Tottenham,2.0,1.1,39,17137,Christian Nørgaard,3-5-2,3-4-3,David Coote,Match Report,
2022-12-30,19:45,Premier League,Matchweek 18,Fri,Away,W,2,0,West Ham,1.6,1.3,37,62467,Christian Nørgaard,3-5-2,3-4-3,Darren England,Match Report,
2023-01-02,17:30,Premier League,Matchweek 19,Mon,Home,W,3,1,Liverpool,1.6,0.9,28,17163,Christian Nørgaard,3-5-2,4-3-3,Stuart Attwell,Match Report,
2023-01-07,17:30,FA Cup,Third round proper,Sat,Home,L,0,1,West Ham,,,59,16725,Mathias Jensen,3-5-2,3-5-2,Andre Marriner,Match Report,
2023-01-14,17:30,Premier League,Matchweek 20,Sat,Home,W,2,0,Bournemouth,1.4,0.6,50,17031,Christian Nørgaard,4-3-3,4-4-1-1,Jarred Gillett,Match Report,
2023-01-22,14:00,Premier League,Matchweek 21,Sun,Away,D,0,0,Leeds United,0.4,0.5,42,36260,Christian Nørgaard,3-5-2,4-2-3-1,Peter Bankes,Match Report,
2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,W,3,0,Southampton,2.0,0.7,49,17051,Christian Nørgaard,4-3-3,4-2-3-1,Darren Bond,Match Report,
2023-02-11,15:00,Premier League,Matchweek 23,Sat,Away,D,1,1,Arsenal,2.0,1.6,31,60254,Christian Nørgaard,3-5-2,4-3-3,Peter Bankes,Match Report,
2023-02-18,15:00,Premier League,Matchweek 24,Sat,Home,D,1,1,Crystal Palace,0.9,1.1,59,17122,Christian Nørgaard,4-3-3,4-2-3-1,Paul Tierney,Match Report,
2023-03-06,20:00,Premier League,Matchweek 26,Mon,Home,W,3,2,Fulham,2.1,1.4,37,17025,Christian Nørgaard,4-3-3,4-2-3-1,Anthony Taylor,Match Report,
