Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Away,L,0,2,Bournemouth,0.7,0.6,65,11013.0,John McGinn,4-3-3,3-4-3,Peter Bankes,Match Report,
2022-08-13,12:30,Premier League,Matchweek 2,Sat,Home,W,2,1,Everton,2.3,1.6,57,41883.0,John McGinn,4-1-2-1-2◆,3-4-3,Michael Oliver,Match Report,
2022-08-20,15:00,Premier League,Matchweek 3,Sat,Away,L,1,3,Crystal Palace,0.9,2.6,49,22012.0,John McGinn,4-3-3,4-3-3,Andy Madley,Match Report,
2022-08-23,19:45,EFL Cup,Second round,Tue,Away,W,4,1,Bolton,,,56,20064.0,John McGinn,4-4-2◆,3-4-1-2,Andrew Kitchen,Match Report,
2022-08-28,14:00,Premier League,Matchweek 4,Sun,Home,L,0,1,West Ham,0.5,0.6,58,41796.0,John McGinn,4-3-1-2,3-5-2,David Coote,Match Report,
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Away,L,1,2,Arsenal,0.4,2.4,41,60012.0,John McGinn,4-3-3,4-3-3,Robert Jones,Match Report,
2022-09-03,17:30,Premier League,Matchweek 6,Sat,Home,D,1,1,Manchester City,0.3,2.1,29,41830.0,John McGinn,4-3-2-1,4-3-3,Simon Hooper,Match Report,
2022-09-16,20:00,Premier League,Matchweek 8,Fri,Home,W,1,0,Southampton,1.5,0.3,53,40758.0,John McGinn,4-3-2-1,4-2-3-1,Tony Harrington,Match Report,
2022-10-02,16:30,Premier League,Matchweek 9,Sun,Away,D,0,0,Leeds United,2.2,0.4,56,36582.0,John McGinn,4-3-3,4-2-3-1,Stuart Attwell,Match Report,
2022-10-10,20:00,Premier League,Matchweek 10,Mon,Away,D,1,1,Nott'ham Forest,0.7,0.3,60,29208.0,John McGinn,4-3-3,4-3-3,Anthony Taylor,Match Report,
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,L,0,2,Chelsea,1.8,0.9,42,41754.0,John McGinn,4-3-3,3-4-3,Robert Jones,Match Report,
2022-10-20,19:30,Premier League,Matchweek 12,Thu,Away,L,0,3,Fulham,1.2,2.1,40,23508.0,John McGinn,4-3-2-1,4-2-3-1,Michael Oliver,Match Report,
2022-10-23,14:00,Premier League,Matchweek 13,Sun,Home,W,4,0,Brentford,2.8,0.9,45,41693.0,Emiliano Martínez,4-2-3-1,3-5-2,Darren England,Match Report,
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Away,L,0,4,Newcastle Utd,0.4,3.4,41,52233.0,Emiliano Martínez,4-2-3-1,4-3-3,Paul Tierney,Match Report,
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,W,3,1,Manchester Utd,0.6,0.5,42,42058.0,Emiliano Martínez,4-2-2-2,4-2-3-1,Anthony Taylor,Match Report,
2022-11-10,20:00,EFL Cup,Third round,Thu,Away,L,2,4,Manchester Utd,,,41,72512.0,John McGinn,4-4-2,4-2-3-1,David Coote,Match Report,
2022-11-13,14:00,Premier League,Matchweek 16,Sun,Away,W,2,1,Brighton,1.5,0.6,35,31581.0,John McGinn,4-4-2,4-2-3-1,Chris Kavanagh,Match Report,
2022-12-26,17:30,Premier League,Matchweek 17,Mon,Home,L,1,3,Liverpool,1.4,2.7,48,42085.0,John McGinn,4-4-2,4-3-3,Paul Tierney,Match Report,
2023-01-01,14:00,Premier League,Matchweek 18,Sun,Away,W,2,0,Tottenham,1.0,0.7,41,61651.0,John McGinn,4-4-2,3-4-3,John Brooks,Match Report,
2023-01-04,20:00,Premier League,Matchweek 19,Wed,Home,D,1,1,Wolves,1.8,0.9,56,39978.0,Ashley Young,4-4-2,4-2-3-1,Jarred Gillett,Match Report,
2023-01-08,16:30,FA Cup,Third round proper,Sun,Home,L,1,2,Stevenage,,,79,32343.0,Danny Ings,4-3-3,5-3-2,Graham Scott,Match Report,
2023-01-13,20:00,Premier League,Matchweek 20,Fri,Home,W,2,1,Leeds United,1.2,2.4,52,42008.0,Emiliano Martínez,4-4-2,4-2-3-1,Michael Oliver,Match Report,
2023-01-21,15:00,Premier League,Matchweek 21,Sat,Away,W,1,0,Southampton,1.4,0.6,63,30158.0,Emiliano Martínez,4-4-2,4-2-3-1,Michael Salisbury,Match Report,
2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,L,2,4,Leicester City,1.7,2.6,62,42055.0,Emiliano Martínez,4-4-2,4-2-3-1,Darren England,Match Report,
2023-02-12,16:30,Premier League,Matchweek 23,Sun,Away,L,1,3,Manchester City,0.3,3.3,33,53392.0,Emiliano Martínez,4-4-2,3-2-4-1,Robert Jones,Match Report,
2023-02-18,12:30,Premier League,Matchweek 24,Sat,Home,L,2,4,Arsenal,0.5,3.2,33,42066.0,John McGinn,4-4-2,4-3-3,Simon Hooper,Match Report,
2023-02-25,15:00,Premier League,Matchweek 25,Sat,Away,W,2,0,Everton,1.9,1.6,53,39309.0,John McGinn,4-4-2,4-1-4-1,Anthony Taylor,Match Report,
2023-03-04,15:00,Premier League,Matchweek 26,Sat,Home,W,1,0,Crystal Palace,1.2,0.2,58,41893.0,John McGinn,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,
2023-03-12,14:00,Premier League,Matchweek 27,Sun,Away,D,1,1,West Ham,1.5,2.1,59,62472.0,John McGinn,4-2-3-1,4-1-4-1,Chris Kavanagh,Match Report,
2023-03-18,15:00,Premier League,Matchweek 28,Sat,Home,W,3,0,Bournemouth,3.5,1.3,56,41021.0,John McGinn,4-2-3-1,4-4-1-1,Robert Jones,Match Report,
2023-04-01,17:30,Premier League,Matchweek 29,Sat,Away,W,2,0,Chelsea,0.9,2.1,31,40082.0,John McGinn,4-4-2,3-4-3,Andy Madley,Match Report,
2023-04-04,19:45,Premier League,Matchweek 7,Tue,Away,W,2,1,Leicester City,1.0,0.5,64,32087.0,John McGinn,4-4-2,4-3-3,Graham Scott,Match Report,
2023-04-08,15:00,Premier League,Matchweek 30,Sat,Home,W,2,0,Nott'ham Forest,1.3,0.2,63,42076.0,John McGinn,4-4-2,3-4-3,Anthony Taylor,Match Report,
2023-04-15,12:30,Premier League,Matchweek 31,Sat,Home,W,3,0,Newcastle Utd,1.9,0.5,52,42055.0,John McGinn,4-2-3-1,4-3-3,John Brooks,Match Report,
2023-04-22,15:00,Premier League,Matchweek 32,Sat,Away,D,1,1,Brentford,1.5,2.7,56,17098.0,John McGinn,4-2-3-1,4-3-3,Michael Salisbury,Match Report,
2023-04-25,19:45,Premier League,Matchweek 33,Tue,Home,W,1,0,Fulham,1.0,0.1,51,41046.0,John McGinn,4-2-3-1,4-2-3-1,Thomas Bramall,Match Report,
2023-04-30,14:00,Premier League,Matchweek 34,Sun,Away,L,0,1,Manchester Utd,0.6,1.2,43,73592.0,John McGinn,4-2-3-1,4-1-4-1,Jarred Gillett,Match Report,
2023-05-06,15:00,Premier League,Matchweek 35,Sat,Away,L,0,1,Wolves,1.5,0.8,62,31641.0,John McGinn,4-4-2,4-4-2,Stuart Attwell,Match Report,
2023-05-13,15:00,Premier League,Matchweek 36,Sat,Home,W,2,1,Tottenham,1.2,1.4,48,42164.0,John McGinn,4-4-2,3-4-3,Peter Bankes,Match Report,
2023-05-20,15:00,Premier League,Matchweek 37,Sat,Away,D,1,1,Liverpool,1.3,0.7,34,53306.0,John McGinn,4-2-3-1,4-3-3,John Brooks,Match Report,
2023-05-28,16:30,Premier League,Matchweek 38,Sun,Home,W,2,1,Brighton,2.8,1.4,41,,John McGinn,4-2-3-1,4-4-2,David Coote,Match Report,
