Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-07,14:00,Premier League,Matchweek 1,Sun,Away,W,2,1,Manchester Utd,1.5,1.4,38,73711.0,Lewis Dunk,3-3-3-1,4-3-3,Paul Tierney,Match Report,
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Home,D,0,0,Newcastle Utd,1.5,0.2,54,31552.0,Lewis Dunk,3-4-1-2,4-3-3,Graham Scott,Match Report,
2022-08-21,14:00,Premier League,Matchweek 3,Sun,Away,W,2,0,West Ham,1.7,0.8,50,62449.0,Lewis Dunk,3-5-1-1,4-2-3-1,Anthony Taylor,Match Report,
2022-08-24,19:45,EFL Cup,Second round,Wed,Away,W,3,0,FG Rovers,,,53,3812.0,Jason Steele,3-4-3,3-5-2,Tim Robinson,Match Report,
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Home,W,1,0,Leeds United,2.0,1.8,44,30953.0,Lewis Dunk,4-4-2,4-2-3-1,Michael Salisbury,Match Report,
2022-08-30,19:30,Premier League,Matchweek 5,Tue,Away,L,1,2,Fulham,1.4,0.7,61,22224.0,Lewis Dunk,3-5-2,4-2-3-1,Thomas Bramall,Match Report,
2022-09-04,14:00,Premier League,Matchweek 6,Sun,Home,W,5,2,Leicester City,2.6,1.4,53,31185.0,Lewis Dunk,3-5-2,4-4-2,Tony Harrington,Match Report,
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Away,D,3,3,Liverpool,1.4,1.5,46,53320.0,Lewis Dunk,3-4-3,4-3-3,Andy Madley,Match Report,
2022-10-08,17:30,Premier League,Matchweek 10,Sat,Home,L,0,1,Tottenham,0.7,0.8,59,31498.0,Lewis Dunk,3-4-3,3-5-2,Tony Harrington,Match Report,
2022-10-14,20:00,Premier League,Matchweek 11,Fri,Away,L,0,2,Brentford,1.9,1.5,72,17016.0,Lewis Dunk,4-4-2,4-3-3,Michael Salisbury,Match Report,
2022-10-18,19:30,Premier League,Matchweek 12,Tue,Home,D,0,0,Nott'ham Forest,1.7,0.1,70,31463.0,Lewis Dunk,3-4-3,4-3-3,Darren England,Match Report,
2022-10-22,15:00,Premier League,Matchweek 13,Sat,Away,L,1,3,Manchester City,0.5,1.6,52,53223.0,Lewis Dunk,3-4-1-2,4-3-3,Craig Pawson,Match Report,
2022-10-29,15:00,Premier League,Matchweek 14,Sat,Home,W,4,1,Chelsea,2.4,1.4,41,31746.0,Lewis Dunk,4-2-3-1,3-4-3,Andy Madley,Match Report,
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Away,W,3,2,Wolves,1.5,1.2,71,30732.0,Lewis Dunk,4-2-3-1,4-3-3,Graham Scott,Match Report,
2022-11-09,19:45,EFL Cup,Third round,Wed,Away,W,3,1,Arsenal,,,43,59233.0,Lewis Dunk,4-4-2,4-2-3-1,Jarred Gillett,Match Report,
2022-11-13,14:00,Premier League,Matchweek 16,Sun,Home,L,1,2,Aston Villa,0.6,1.5,65,31581.0,Lewis Dunk,4-2-3-1,4-4-2,Chris Kavanagh,Match Report,
2022-12-21,19:45,EFL Cup,Fourth round,Wed,Away,D,0 (3),0 (4),Charlton Ath,,,77,17464.0,Lewis Dunk,4-2-3-1,5-4-1,Thomas Bramall,Match Report,Charlton Ath won on penalty kicks following normal time
2022-12-26,15:00,Premier League,Matchweek 17,Mon,Away,W,3,1,Southampton,0.6,1.9,66,31010.0,Lewis Dunk,4-2-3-1,4-2-3-1,Robert Jones,Match Report,
2022-12-31,17:30,Premier League,Matchweek 18,Sat,Home,L,2,4,Arsenal,1.2,2.9,68,31647.0,Lewis Dunk,4-2-3-1,4-3-3,Anthony Taylor,Match Report,
2023-01-03,19:45,Premier League,Matchweek 19,Tue,Away,W,4,1,Everton,2.2,1.3,51,39103.0,Lewis Dunk,4-2-3-1,4-3-3,Andre Marriner,Match Report,
