Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Premier League,Home,Aston Villa,5,1,W
2023-08-19,Premier League,Away,Manchester City,0,1,L
2023-08-27,Premier League,Home,Liverpool,1,2,L
2023-09-02,Premier League,Away,Brighton,1,3,L
2023-09-16,Premier League,Home,Brentford,1,0,W
2023-09-24,Premier League,Away,Sheffield Utd,8,0,W
2023-09-30,Premier League,Home,Burnley,2,0,W
2023-10-08,Premier League,Away,West Ham,2,2,D
2023-10-21,Premier League,Home,Crystal Palace,4,0,W
2023-10-28,Premier League,Away,Wolves,2,2,D
2023-11-04,Premier League,Home,Arsenal,1,0,W
2023-11-11,Premier League,Away,Bournemouth,0,2,L
2023-11-25,Premier League,Home,Chelsea,4,1,W
2023-12-02,Premier League,Home,Manchester Utd,1,0,W
2023-12-07,Premier League,Away,Everton,0,3,L
2023-12-10,Premier League,Away,Tottenham,1,4,L
2023-12-16,Premier League,Home,Fulham,3,0,W
2023-12-23,Premier League,Away,Luton Town,0,1,L
2023-12-26,Premier League,Home,Nott'ham Forest,1,3,L
2024-01-01,Premier League,Away,Liverpool,2,4,L
2024-01-13,Premier League,Home,Manchester City,2,3,L
2024-01-30,Premier League,Away,Aston Villa,3,1,W
2024-02-03,Premier League,Home,Luton Town,4,4,D
2024-02-10,Premier League,Away,Nott'ham Forest,3,2,W
2024-02-17,Premier League,Home,Bournemouth,2,2,D
2024-02-24,Premier League,Away,Arsenal,1,4,L
2024-03-02,Premier League,Home,Wolves,3,0,W
2024-03-11,Premier League,Away,Chelsea,2,3,L
2024-03-30,Premier League,Home,West Ham,4,3,W
2024-04-02,Premier League,Home,Everton,1,1,D
2024-04-06,Premier League,Away,Fulham,1,0,W
2024-04-13,Premier League,Home,Tottenham,4,0,W
2024-04-24,Premier League,Away,Crystal Palace,0,2,L
2024-04-27,Premier League,Home,Sheffield Utd,5,1,W
2024-05-04,Premier League,Away,Burnley,4,1,W
2024-05-11,Premier League,Home,Brighton,1,1,D
2024-05-15,Premier League,Away,Manchester Utd,2,3,L
2024-05-19,Premier League,Away,Brentford,4,2,W
