Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-16,Premier League,Home,Fulham,1,0,W
2024-08-24,Premier League,Away,Brighton,1,2,L
2024-09-01,Premier League,Home,Liverpool,0,3,L
2024-09-14,Premier League,Away,Southampton,3,0,W
2024-09-21,Premier League,Away,Crystal Palace,0,0,D
2024-09-29,Premier League,Home,Tottenham,0,3,L
2024-10-06,Premier League,Away,Aston Villa,0,0,D
2024-10-19,Premier League,Home,Brentford,2,1,W
2024-10-27,Premier League,Away,West Ham,1,2,L
2024-11-03,Premier League,Home,Chelsea,1,1,D
2024-11-10,Premier League,Home,Leicester City,3,0,W
2024-11-24,Premier League,Away,Ipswich Town,1,1,D
2024-12-01,Premier League,Home,Everton,4,0,W
2024-12-04,Premier League,Away,Arsenal,0,2,L
2024-12-07,Premier League,Home,Nott'ham Forest,2,3,L
2024-12-15,Premier League,Away,Manchester City,2,1,W
2024-12-22,Premier League,Home,Bournemouth,0,3,L
2024-12-26,Premier League,Away,Wolves,0,2,L
2024-12-30,Premier League,Home,Newcastle Utd,0,2,L
2025-01-05,Premier League,Away,Liverpool,2,2,D
2025-01-16,Premier League,Home,Southampton,3,1,W
2025-01-19,Premier League,Home,Brighton,1,3,L
2025-01-26,Premier League,Away,Fulham,1,0,W
2025-02-02,Premier League,Home,Crystal Palace,0,2,L
2025-02-16,Premier League,Away,Tottenham,0,1,L
2025-02-22,Premier League,Away,Everton,2,2,D
2025-02-26,Premier League,Home,Ipswich Town,3,2,W
2025-03-09,Premier League,Home,Arsenal,1,1,D
2025-03-16,Premier League,Away,Leicester City,3,0,W
2025-04-01,Premier League,Away,Nott'ham Forest,0,1,L
2025-04-06,Premier League,Home,Manchester City,0,0,D
2025-04-13,Premier League,Away,Newcastle Utd,1,4,L
2025-04-20,Premier League,Home,Wolves,0,1,L
2025-04-27,Premier League,Away,Bournemouth,1,1,D
2025-05-04,Premier League,Away,Brentford,3,4,L
2025-05-11,Premier League,Home,West Ham,0,2,L
2025-05-16,Premier League,Away,Chelsea,0,1,L
2025-05-25,Premier League,Home,Aston Villa,2,0,W
