Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-12,Premier League,Home,Southampton,1,0,W
2020-09-19,Premier League,Away,Manchester Utd,3,1,W
2020-09-26,Premier League,Home,Everton,1,2,L
2020-10-03,Premier League,Away,Chelsea,0,4,L
2020-10-18,Premier League,Home,Brighton,1,1,D
2020-10-24,Premier League,Away,Fulham,2,1,W
2020-10-30,Premier League,Away,Wolves,0,2,L
2020-11-07,Premier League,Home,Leeds United,4,1,W
2020-11-23,Premier League,Away,Burnley,0,1,L
2020-11-27,Premier League,Home,Newcastle Utd,0,2,L
2020-12-06,Premier League,Away,West Brom,5,1,W
2020-12-13,Premier League,Home,Tottenham,1,1,D
2020-12-16,Premier League,Away,West Ham,1,1,D
2020-12-19,Premier League,Home,Liverpool,0,7,L
2020-12-26,Premier League,Away,Aston Villa,0,3,L
2020-12-28,Premier League,Home,Leicester City,1,1,D
2021-01-02,Premier League,Home,Sheffield Utd,2,0,W
2021-01-14,Premier League,Away,Arsenal,0,0,D
2021-01-17,Premier League,Away,Manchester City,0,4,L
2021-01-26,Premier League,Home,West Ham,2,3,L
2021-01-30,Premier League,Home,Wolves,1,0,W
2021-02-02,Premier League,Away,Newcastle Utd,2,1,W
2021-02-08,Premier League,Away,Leeds United,0,2,L
2021-02-13,Premier League,Home,Burnley,0,3,L
2021-02-22,Premier League,Away,Brighton,2,1,W
2021-02-28,Premier League,Home,Fulham,0,0,D
2021-03-03,Premier League,Home,Manchester Utd,0,0,D
2021-03-07,Premier League,Away,Tottenham,1,4,L
2021-03-13,Premier League,Home,West Brom,1,0,W
2021-04-05,Premier League,Away,Everton,1,1,D
2021-04-10,Premier League,Home,Chelsea,1,4,L
2021-04-26,Premier League,Away,Leicester City,1,2,L
2021-05-01,Premier League,Home,Manchester City,0,2,L
2021-05-08,Premier League,Away,Sheffield Utd,2,0,W
2021-05-11,Premier League,Away,Southampton,1,3,L
2021-05-16,Premier League,Home,Aston Villa,3,2,W
2021-05-19,Premier League,Home,Arsenal,1,3,L
2021-05-23,Premier League,Away,Liverpool,0,2,L
