Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Premier League,Away,Brentford,1,2,L
2024-08-24,Premier League,Home,West Ham,0,2,L
2024-09-01,Premier League,Away,Chelsea,1,1,D
2024-09-14,Premier League,Home,Leicester City,2,2,D
2024-09-21,Premier League,Home,Manchester Utd,0,0,D
2024-09-28,Premier League,Away,Everton,1,2,L
2024-10-05,Premier League,Home,Liverpool,0,1,L
2024-10-21,Premier League,Away,Nott'ham Forest,0,1,L
2024-10-27,Premier League,Home,Tottenham,1,0,W
2024-11-02,Premier League,Away,Wolves,2,2,D
2024-11-09,Premier League,Home,Fulham,0,2,L
2024-11-23,Premier League,Away,Aston Villa,2,2,D
2024-11-30,Premier League,Home,Newcastle Utd,1,1,D
2024-12-03,Premier League,Away,Ipswich Town,1,0,W
2024-12-07,Premier League,Home,Manchester City,2,2,D
2024-12-15,Premier League,Away,Brighton,3,1,W
2024-12-21,Premier League,Home,Arsenal,1,5,L
2024-12-26,Premier League,Away,Bournemouth,0,0,D
2024-12-29,Premier League,Home,Southampton,2,1,W
2025-01-04,Premier League,Home,Chelsea,1,1,D
2025-01-15,Premier League,Away,Leicester City,2,0,W
2025-01-18,Premier League,Away,West Ham,2,0,W
2025-01-26,Premier League,Home,Brentford,1,2,L
2025-02-02,Premier League,Away,Manchester Utd,2,0,W
2025-02-15,Premier League,Home,Everton,1,2,L
2025-02-22,Premier League,Away,Fulham,2,0,W
2025-02-25,Premier League,Home,Aston Villa,4,1,W
2025-03-08,Premier League,Home,Ipswich Town,1,0,W
2025-04-02,Premier League,Away,Southampton,1,1,D
2025-04-05,Premier League,Home,Brighton,2,1,W
2025-04-12,Premier League,Away,Manchester City,2,5,L
2025-04-16,Premier League,Away,Newcastle Utd,0,5,L
2025-04-19,Premier League,Home,Bournemouth,0,0,D
2025-04-23,Premier League,Away,Arsenal,2,2,D
2025-05-05,Premier League,Home,Nott'ham Forest,1,1,D
2025-05-11,Premier League,Away,Tottenham,2,0,W
2025-05-20,Premier League,Home,Wolves,4,2,W
2025-05-25,Premier League,Away,Liverpool,1,1,D
