Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Premier League,Away,Arsenal,1,2,L
2023-08-18,Premier League,Home,Sheffield Utd,2,1,W
2023-08-26,Premier League,Away,Manchester Utd,2,3,L
2023-09-02,Premier League,Away,Chelsea,1,0,W
2023-09-18,Premier League,Home,Burnley,1,1,D
2023-09-23,Premier League,Away,Manchester City,0,2,L
2023-10-01,Premier League,Home,Brentford,1,1,D
2023-10-07,Premier League,Away,Crystal Palace,0,0,D
2023-10-21,Premier League,Home,Luton Town,2,2,D
2023-10-29,Premier League,Away,Liverpool,0,3,L
2023-11-05,Premier League,Home,Aston Villa,2,0,W
2023-11-12,Premier League,Away,West Ham,2,3,L
2023-11-25,Premier League,Home,Brighton,2,3,L
2023-12-02,Premier League,Home,Everton,0,1,L
2023-12-06,Premier League,Away,Fulham,0,5,L
2023-12-09,Premier League,Away,Wolves,1,1,D
2023-12-15,Premier League,Home,Tottenham,0,2,L
2023-12-23,Premier League,Home,Bournemouth,2,3,L
2023-12-26,Premier League,Away,Newcastle Utd,3,1,W
2023-12-30,Premier League,Home,Manchester Utd,2,1,W
2024-01-20,Premier League,Away,Brentford,2,3,L
2024-01-30,Premier League,Home,Arsenal,1,2,L
2024-02-04,Premier League,Away,Bournemouth,1,1,D
2024-02-10,Premier League,Home,Newcastle Utd,2,3,L
2024-02-17,Premier League,Home,West Ham,2,0,W
2024-02-24,Premier League,Away,Aston Villa,2,4,L
2024-03-02,Premier League,Home,Liverpool,0,1,L
2024-03-10,Premier League,Away,Brighton,0,1,L
2024-03-16,Premier League,Away,Luton Town,1,1,D
2024-03-30,Premier League,Home,Crystal Palace,1,1,D
2024-04-02,Premier League,Home,Fulham,3,1,W
2024-04-07,Premier League,Away,Tottenham,1,3,L
2024-04-13,Premier League,Home,Wolves,2,2,D
2024-04-21,Premier League,Away,Everton,0,2,L
2024-04-28,Premier League,Home,Manchester City,0,2,L
2024-05-04,Premier League,Away,Sheffield Utd,3,1,W
2024-05-11,Premier League,Home,Chelsea,2,3,L
2024-05-19,Premier League,Away,Burnley,2,1,W
