Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Premier League,Away,West Ham,2,1,W
2024-08-24,Premier League,Home,Arsenal,0,2,L
2024-08-31,Premier League,Away,Leicester City,2,1,W
2024-09-14,Premier League,Home,Everton,3,2,W
2024-09-21,Premier League,Home,Wolves,3,1,W
2024-09-29,Premier League,Away,Ipswich Town,2,2,D
2024-10-06,Premier League,Home,Manchester Utd,0,0,D
2024-10-19,Premier League,Away,Fulham,3,1,W
2024-10-26,Premier League,Home,Bournemouth,1,1,D
2024-11-03,Premier League,Away,Tottenham,1,4,L
2024-11-09,Premier League,Away,Liverpool,0,2,L
2024-11-23,Premier League,Home,Crystal Palace,2,2,D
2024-12-01,Premier League,Away,Chelsea,0,3,L
2024-12-04,Premier League,Home,Brentford,3,1,W
2024-12-07,Premier League,Home,Southampton,1,0,W
2024-12-14,Premier League,Away,Nott'ham Forest,1,2,L
2024-12-21,Premier League,Home,Manchester City,2,1,W
2024-12-26,Premier League,Away,Newcastle Utd,0,3,L
2024-12-30,Premier League,Home,Brighton,2,2,D
2025-01-04,Premier League,Home,Leicester City,2,1,W
2025-01-15,Premier League,Away,Everton,1,0,W
2025-01-18,Premier League,Away,Arsenal,2,2,D
2025-01-26,Premier League,Home,West Ham,1,1,D
2025-02-01,Premier League,Away,Wolves,0,2,L
2025-02-15,Premier League,Home,Ipswich Town,1,1,D
2025-02-19,Premier League,Home,Liverpool,2,2,D
2025-02-22,Premier League,Home,Chelsea,2,1,W
2025-02-25,Premier League,Away,Crystal Palace,1,4,L
2025-03-08,Premier League,Away,Brentford,1,0,W
2025-04-02,Premier League,Away,Brighton,3,0,W
2025-04-05,Premier League,Home,Nott'ham Forest,2,1,W
2025-04-12,Premier League,Away,Southampton,3,0,W
2025-04-19,Premier League,Home,Newcastle Utd,4,1,W
2025-04-22,Premier League,Away,Manchester City,1,2,L
2025-05-03,Premier League,Home,Fulham,1,0,W
2025-05-10,Premier League,Away,Bournemouth,1,0,W
2025-05-16,Premier League,Home,Tottenham,2,0,W
2025-05-25,Premier League,Away,Manchester Utd,0,2,L
