Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Premier League,Home,Chelsea,0,1,L
2022-08-13,Premier League,Away,Aston Villa,1,2,L
2022-08-20,Premier League,Home,Nott'ham Forest,1,1,D
2022-08-27,Premier League,Away,Brentford,1,1,D
2022-08-30,Premier League,Away,Leeds United,1,1,D
2022-09-03,Premier League,Home,Liverpool,0,0,D
2022-09-18,Premier League,Home,West Ham,1,0,W
2022-10-01,Premier League,Away,Southampton,2,1,W
2022-10-09,Premier League,Home,Manchester Utd,1,2,L
2022-10-15,Premier League,Away,Tottenham,0,2,L
2022-10-19,Premier League,Away,Newcastle Utd,0,1,L
2022-10-22,Premier League,Home,Crystal Palace,3,0,W
2022-10-29,Premier League,Away,Fulham,0,0,D
2022-11-05,Premier League,Home,Leicester City,0,2,L
2022-11-12,Premier League,Away,Bournemouth,0,3,L
2022-12-26,Premier League,Home,Wolves,1,2,L
2022-12-31,Premier League,Away,Manchester City,1,1,D
2023-01-03,Premier League,Home,Brighton,1,4,L
2023-01-14,Premier League,Home,Southampton,1,2,L
2023-01-21,Premier League,Away,West Ham,0,2,L
2023-02-04,Premier League,Home,Arsenal,1,0,W
2023-02-13,Premier League,Away,Liverpool,0,2,L
2023-02-18,Premier League,Home,Leeds United,1,0,W
2023-02-25,Premier League,Home,Aston Villa,0,2,L
2023-03-01,Premier League,Away,Arsenal,0,4,L
2023-03-05,Premier League,Away,Nott'ham Forest,2,2,D
2023-03-11,Premier League,Home,Brentford,1,0,W
2023-03-18,Premier League,Away,Chelsea,2,2,D
2023-04-03,Premier League,Home,Tottenham,1,1,D
2023-04-08,Premier League,Away,Manchester Utd,0,2,L
2023-04-15,Premier League,Home,Fulham,1,3,L
2023-04-22,Premier League,Away,Crystal Palace,0,0,D
2023-04-27,Premier League,Home,Newcastle Utd,1,4,L
2023-05-01,Premier League,Away,Leicester City,2,2,D
2023-05-08,Premier League,Away,Brighton,5,1,W
2023-05-14,Premier League,Home,Manchester City,0,3,L
2023-05-20,Premier League,Away,Wolves,1,1,D
2023-05-28,Premier League,Home,Bournemouth,1,0,W
