Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Premier League,Home,Southampton,4,1,W
2022-08-14,Premier League,Away,Chelsea,2,2,D
2022-08-20,Premier League,Home,Wolves,1,0,W
2022-08-28,Premier League,Away,Nott'ham Forest,2,0,W
2022-08-31,Premier League,Away,West Ham,1,1,D
2022-09-03,Premier League,Home,Fulham,2,1,W
2022-09-17,Premier League,Home,Leicester City,6,2,W
2022-10-01,Premier League,Away,Arsenal,1,3,L
2022-10-08,Premier League,Away,Brighton,1,0,W
2022-10-15,Premier League,Home,Everton,2,0,W
2022-10-19,Premier League,Away,Manchester Utd,0,2,L
2022-10-23,Premier League,Home,Newcastle Utd,1,2,L
2022-10-29,Premier League,Away,Bournemouth,3,2,W
2022-11-06,Premier League,Home,Liverpool,1,2,L
2022-11-12,Premier League,Home,Leeds United,4,3,W
2022-12-26,Premier League,Away,Brentford,2,2,D
2023-01-01,Premier League,Home,Aston Villa,0,2,L
2023-01-04,Premier League,Away,Crystal Palace,4,0,W
2023-01-15,Premier League,Home,Arsenal,0,2,L
2023-01-19,Premier League,Away,Manchester City,2,4,L
2023-01-23,Premier League,Away,Fulham,1,0,W
2023-02-05,Premier League,Home,Manchester City,1,0,W
2023-02-11,Premier League,Away,Leicester City,1,4,L
2023-02-19,Premier League,Home,West Ham,2,0,W
2023-02-26,Premier League,Home,Chelsea,2,0,W
2023-03-04,Premier League,Away,Wolves,0,1,L
2023-03-11,Premier League,Home,Nott'ham Forest,3,1,W
2023-03-18,Premier League,Away,Southampton,3,3,D
2023-04-03,Premier League,Away,Everton,1,1,D
2023-04-08,Premier League,Home,Brighton,2,1,W
2023-04-15,Premier League,Home,Bournemouth,2,3,L
2023-04-23,Premier League,Away,Newcastle Utd,1,6,L
2023-04-27,Premier League,Home,Manchester Utd,2,2,D
2023-04-30,Premier League,Away,Liverpool,3,4,L
2023-05-06,Premier League,Home,Crystal Palace,1,0,W
2023-05-13,Premier League,Away,Aston Villa,1,2,L
2023-05-20,Premier League,Home,Brentford,1,3,L
2023-05-28,Premier League,Away,Leeds United,4,1,W
