Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Premier League,Home,Crystal Palace,2,1,W
2024-08-25,Premier League,Away,Liverpool,0,2,L
2024-08-31,Premier League,Home,Southampton,3,1,W
2024-09-14,Premier League,Away,Manchester City,1,2,L
2024-09-21,Premier League,Away,Tottenham,1,3,L
2024-09-28,Premier League,Home,West Ham,1,1,D
2024-10-05,Premier League,Home,Wolves,5,3,W
2024-10-19,Premier League,Away,Manchester Utd,1,2,L
2024-10-26,Premier League,Home,Ipswich Town,4,3,W
2024-11-04,Premier League,Away,Fulham,1,2,L
2024-11-09,Premier League,Home,Bournemouth,3,2,W
2024-11-23,Premier League,Away,Everton,0,0,D
2024-11-30,Premier League,Home,Leicester City,4,1,W
2024-12-04,Premier League,Away,Aston Villa,1,3,L
2024-12-07,Premier League,Home,Newcastle Utd,4,2,W
2024-12-15,Premier League,Away,Chelsea,1,2,L
2024-12-21,Premier League,Home,Nott'ham Forest,0,2,L
2024-12-27,Premier League,Away,Brighton,0,0,D
2025-01-01,Premier League,Home,Arsenal,1,3,L
2025-01-04,Premier League,Away,Southampton,5,0,W
2025-01-14,Premier League,Home,Manchester City,2,2,D
2025-01-18,Premier League,Home,Liverpool,0,2,L
2025-01-26,Premier League,Away,Crystal Palace,2,1,W
2025-02-02,Premier League,Home,Tottenham,0,2,L
2025-02-15,Premier League,Away,West Ham,1,0,W
2025-02-21,Premier League,Away,Leicester City,4,0,W
2025-02-26,Premier League,Home,Everton,1,1,D
2025-03-08,Premier League,Home,Aston Villa,0,1,L
2025-03-15,Premier League,Away,Bournemouth,2,1,W
2025-04-02,Premier League,Away,Newcastle Utd,1,2,L
2025-04-06,Premier League,Home,Chelsea,0,0,D
2025-04-12,Premier League,Away,Arsenal,1,1,D
2025-04-19,Premier League,Home,Brighton,4,2,W
2025-05-01,Premier League,Away,Nott'ham Forest,2,0,W
2025-05-04,Premier League,Home,Manchester Utd,4,3,W
2025-05-10,Premier League,Away,Ipswich Town,1,0,W
2025-05-18,Premier League,Home,Fulham,2,3,L
2025-05-25,Premier League,Away,Wolves,1,1,D
