Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-07-30,17:00,Community Shield,FA Community Shield,Sat,Neutral,W,3,1,Manchester City,,,43,,Jordan Henderson,4-3-3,4-3-3,Craig Pawson,Match Report,
2022-08-06,12:30,Premier League,Matchweek 1,Sat,Away,D,2,2,Fulham,1.2,1.2,67,22207.0,Jordan Henderson,4-3-3,4-2-3-1,Andy Madley,Match Report,
2022-08-15,20:00,Premier League,Matchweek 2,Mon,Home,D,1,1,Crystal Palace,2.0,1.0,72,52970.0,James Milner,4-3-3,5-4-1,Paul Tierney,Match Report,
2022-08-22,20:00,Premier League,Matchweek 3,Mon,Away,L,1,2,Manchester Utd,1.3,1.8,70,74147.0,Jordan Henderson,4-3-3,4-2-3-1,Michael Oliver,Match Report,
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Home,W,9,0,Bournemouth,3.3,0.3,69,53328.0,Jordan Henderson,4-3-3,4-2-3-1,Stuart Attwell,Match Report,
2022-08-31,20:00,Premier League,Matchweek 5,Wed,Home,W,2,1,Newcastle Utd,1.5,0.7,72,53316.0,Jordan Henderson,4-3-3,4-3-3,Andre Marriner,Match Report,
2022-09-03,12:30,Premier League,Matchweek 6,Sat,Away,D,0,0,Everton,2.1,1.7,61,39240.0,Virgil van Dijk,4-3-3,4-3-3,Anthony Taylor,Match Report,
2022-09-07,21:00,Champions Lg,Group stage,Wed,Away,L,1,4,it Napoli,1.0,4.0,61,51793.0,James Milner,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,
2022-09-13,20:00,Champions Lg,Group stage,Tue,Home,W,2,1,nl Ajax,2.2,0.3,57,52387.0,Virgil van Dijk,4-3-3,4-2-3-1,Artur Dias,Match Report,
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,D,3,3,Brighton,1.5,1.4,54,53320.0,Jordan Henderson,4-3-3,3-4-3,Andy Madley,Match Report,
2022-10-04,20:00,Champions Lg,Group stage,Tue,Home,W,2,0,sct Rangers,2.9,0.4,64,49512.0,Jordan Henderson,4-2-3-1,5-4-1,Clément Turpin,Match Report,
2022-10-09,16:30,Premier League,Matchweek 10,Sun,Away,L,2,3,Arsenal,1.1,2.7,57,60059.0,Jordan Henderson,4-2-3-1,4-3-3,Michael Oliver,Match Report,
2022-10-12,20:00,Champions Lg,Group stage,Wed,Away,W,7,1,sct Rangers,2.2,0.5,57,48820.0,Jordan Henderson,4-4-2,4-2-3-1,Slavko Vinčič,Match Report,
2022-10-16,16:30,Premier League,Matchweek 11,Sun,Home,W,1,0,Manchester City,2.1,1.0,37,53286.0,James Milner,4-2-3-1,3-4-3,Anthony Taylor,Match Report,
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,W,1,0,West Ham,1.7,1.7,54,52982.0,Jordan Henderson,4-4-2,4-4-2,Stuart Attwell,Match Report,
2022-10-22,12:30,Premier League,Matchweek 13,Sat,Away,L,0,1,Nott'ham Forest,1.6,1.9,75,29245.0,James Milner,4-4-2,4-3-3,Paul Tierney,Match Report,
2022-10-26,21:00,Champions Lg,Group stage,Wed,Away,W,3,0,nl Ajax,1.6,1.2,50,53327.0,Jordan Henderson,4-1-2-1-2◆,4-3-3,José Sánchez,Match Report,
2022-10-29,19:45,Premier League,Matchweek 14,Sat,Home,L,1,2,Leeds United,1.7,1.8,68,53274.0,Virgil van Dijk,4-1-2-1-2◆,4-2-3-1,Michael Oliver,Match Report,
2022-11-01,20:00,Champions Lg,Group stage,Tue,Home,W,2,0,it Napoli,2.4,0.4,52,52077.0,James Milner,4-3-3,4-3-3,Tobias Stieler,Match Report,
2022-11-06,16:30,Premier League,Matchweek 15,Sun,Away,W,2,1,Tottenham,1.2,1.2,53,62008.0,Virgil van Dijk,4-1-2-1-2◆,5-3-2,Andy Madley,Match Report,
2022-11-09,20:00,EFL Cup,Third round,Wed,Home,D,0 (3),0 (2),Derby County,,,74,52608.0,Joe Gomez,4-3-3,5-4-1,Tony Harrington,Match Report,Liverpool won on penalty kicks following extra time
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Home,W,3,1,Southampton,1.9,1.1,60,53331.0,Virgil van Dijk,4-3-3,5-3-2,Simon Hooper,Match Report,
2022-12-22,20:00,EFL Cup,Fourth round,Thu,Away,L,2,3,Manchester City,,,44,47149.0,James Milner,4-3-3,4-3-3,David Coote,Match Report,
2022-12-26,17:30,Premier League,Matchweek 17,Mon,Away,W,3,1,Aston Villa,2.7,1.4,52,42085.0,Jordan Henderson,4-3-3,4-4-2,Paul Tierney,Match Report,
2022-12-30,20:00,Premier League,Matchweek 18,Fri,Home,W,2,1,Leicester City,2.2,1.0,57,53343.0,Jordan Henderson,4-3-3,4-2-3-1,Craig Pawson,Match Report,
2023-01-02,17:30,Premier League,Matchweek 19,Mon,Away,L,1,3,Brentford,0.9,1.6,72,17163.0,Virgil van Dijk,4-3-3,3-5-2,Stuart Attwell,Match Report,
2023-01-07,20:00,FA Cup,Third round proper,Sat,Home,D,2,2,Wolves,,,64,52636.0,Jordan Henderson,4-3-3,4-4-2,Andy Madley,Match Report,
2023-01-14,15:00,Premier League,Matchweek 20,Sat,Away,L,0,3,Brighton,1.0,1.9,39,31645.0,Jordan Henderson,4-1-2-1-2◆,4-2-3-1,Darren England,Match Report,
2023-01-17,19:45,FA Cup,Third round proper,Tue,Away,W,1,0,Wolves,,,42,30948.0,James Milner,4-3-3,4-2-3-1,Andre Marriner,Match Report,
2023-01-21,12:30,Premier League,Matchweek 21,Sat,Home,D,0,0,Chelsea,1.4,1.6,48,53126.0,James Milner,4-3-3,3-4-3,Michael Oliver,Match Report,
2023-01-29,13:30,FA Cup,Fourth round proper,Sun,Away,L,1,2,Brighton,,,44,31675.0,Andrew Robertson,4-3-3,4-2-3-1,David Coote,Match Report,
2023-02-04,15:00,Premier League,Matchweek 22,Sat,Away,L,0,3,Wolves,1.8,2.0,59,31664.0,Andrew Robertson,4-3-3,4-4-2,Paul Tierney,Match Report,
2023-02-13,20:00,Premier League,Matchweek 23,Mon,Home,W,2,0,Everton,2.3,0.4,59,53027.0,Jordan Henderson,4-3-3,4-5-1,Simon Hooper,Match Report,
2023-02-18,17:30,Premier League,Matchweek 24,Sat,Away,W,2,0,Newcastle Utd,1.9,2.0,62,52758.0,Jordan Henderson,4-3-3,4-3-3,Anthony Taylor,Match Report,
2023-02-21,20:00,Champions Lg,Round of 16,Tue,Home,L,2,5,es Real Madrid,1.8,1.6,52,52337.0,Jordan Henderson,4-3-3,4-3-3,István Kovács,Match Report,Leg 1 of 2
2023-02-25,19:45,Premier League,Matchweek 25,Sat,Away,D,0,0,Crystal Palace,0.9,0.7,63,25842.0,Jordan Henderson,4-3-3,4-2-3-1,Darren England,Match Report,
