Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-13,Premier League,Away,Brentford,2,2,D
2023-08-19,Premier League,Home,Manchester Utd,2,0,W
2023-08-26,Premier League,Away,Bournemouth,2,0,W
2023-09-02,Premier League,Away,Burnley,5,2,W
2023-09-16,Premier League,Home,Sheffield Utd,2,1,W
2023-09-24,Premier League,Away,Arsenal,2,2,D
2023-09-30,Premier League,Home,Liverpool,2,1,W
2023-10-07,Premier League,Away,Luton Town,1,0,W
2023-10-23,Premier League,Home,Fulham,2,0,W
2023-10-27,Premier League,Away,Crystal Palace,2,1,W
2023-11-06,Premier League,Home,Chelsea,1,4,L
2023-11-11,Premier League,Away,Wolves,1,2,L
2023-11-26,Premier League,Home,Aston Villa,1,2,L
2023-12-03,Premier League,Away,Manchester City,3,3,D
2023-12-07,Premier League,Home,West Ham,1,2,L
2023-12-10,Premier League,Home,Newcastle Utd,4,1,W
2023-12-15,Premier League,Away,Nott'ham Forest,2,0,W
2023-12-23,Premier League,Home,Everton,2,1,W
2023-12-28,Premier League,Away,Brighton,2,4,L
2023-12-31,Premier League,Home,Bournemouth,3,1,W
2024-01-14,Premier League,Away,Manchester Utd,2,2,D
2024-01-31,Premier League,Home,Brentford,3,2,W
2024-02-03,Premier League,Away,Everton,2,2,D
2024-02-10,Premier League,Home,Brighton,2,1,W
2024-02-17,Premier League,Home,Wolves,1,2,L
2024-03-02,Premier League,Home,Crystal Palace,3,1,W
2024-03-10,Premier League,Away,Aston Villa,4,0,W
2024-03-16,Premier League,Away,Fulham,0,3,L
2024-03-30,Premier League,Home,Luton Town,2,1,W
2024-04-02,Premier League,Away,West Ham,1,1,D
2024-04-07,Premier League,Home,Nott'ham Forest,3,1,W
2024-04-13,Premier League,Away,Newcastle Utd,0,4,L
2024-04-28,Premier League,Home,Arsenal,2,3,L
2024-05-02,Premier League,Away,Chelsea,0,2,L
2024-05-05,Premier League,Away,Liverpool,2,4,L
2024-05-11,Premier League,Home,Burnley,2,1,W
2024-05-14,Premier League,Home,Manchester City,0,2,L
2024-05-19,Premier League,Away,Sheffield Utd,3,0,W
