Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-11,Premier League,Home,Manchester City,0,3,L
2023-08-27,Premier League,Home,Aston Villa,1,3,L
2023-09-02,Premier League,Home,Tottenham,2,5,L
2023-09-18,Premier League,Away,Nott'ham Forest,1,1,D
2023-09-23,Premier League,Home,Manchester Utd,0,1,L
2023-09-30,Premier League,Away,Newcastle Utd,0,2,L
2023-10-03,Premier League,Away,Luton Town,2,1,W
2023-10-07,Premier League,Home,Chelsea,1,4,L
2023-10-21,Premier League,Away,Brentford,0,3,L
2023-10-28,Premier League,Away,Bournemouth,1,2,L
2023-11-04,Premier League,Home,Crystal Palace,0,2,L
2023-11-11,Premier League,Away,Arsenal,1,3,L
2023-11-25,Premier League,Home,West Ham,1,2,L
2023-12-02,Premier League,Home,Sheffield Utd,5,0,W
2023-12-05,Premier League,Away,Wolves,0,1,L
2023-12-09,Premier League,Away,Brighton,1,1,D
2023-12-16,Premier League,Home,Everton,0,2,L
2023-12-23,Premier League,Away,Fulham,2,0,W
2023-12-26,Premier League,Home,Liverpool,0,2,L
2023-12-30,Premier League,Away,Aston Villa,2,3,L
2024-01-12,Premier League,Home,Luton Town,1,1,D
2024-01-31,Premier League,Away,Manchester City,1,3,L
2024-02-03,Premier League,Home,Fulham,2,2,D
2024-02-10,Premier League,Away,Liverpool,1,3,L
2024-02-17,Premier League,Home,Arsenal,0,5,L
2024-02-24,Premier League,Away,Crystal Palace,0,3,L
2024-03-03,Premier League,Home,Bournemouth,0,2,L
2024-03-10,Premier League,Away,West Ham,2,2,D
2024-03-16,Premier League,Home,Brentford,2,1,W
2024-03-30,Premier League,Away,Chelsea,2,2,D
2024-04-02,Premier League,Home,Wolves,1,1,D
2024-04-06,Premier League,Away,Everton,0,1,L
2024-04-13,Premier League,Home,Brighton,1,1,D
2024-04-20,Premier League,Away,Sheffield Utd,4,1,W
2024-04-27,Premier League,Away,Manchester Utd,1,1,D
2024-05-04,Premier League,Home,Newcastle Utd,1,4,L
2024-05-11,Premier League,Away,Tottenham,1,2,L
2024-05-19,Premier League,Home,Nott'ham Forest,1,2,L
