Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-12,Premier League,Home,Newcastle Utd,0,2,L
2020-09-19,Premier League,Away,Arsenal,1,2,L
2020-09-27,Premier League,Home,Wolves,4,0,W
2020-10-04,Premier League,Away,Leicester City,3,0,W
2020-10-18,Premier League,Away,Tottenham,3,3,D
2020-10-24,Premier League,Home,Manchester City,1,1,D
2020-10-31,Premier League,Away,Liverpool,1,2,L
2020-11-07,Premier League,Home,Fulham,1,0,W
2020-11-22,Premier League,Away,Sheffield Utd,1,0,W
2020-11-30,Premier League,Home,Aston Villa,2,1,W
2020-12-05,Premier League,Home,Manchester Utd,1,3,L
2020-12-11,Premier League,Away,Leeds United,2,1,W
2020-12-16,Premier League,Home,Crystal Palace,1,1,D
2020-12-21,Premier League,Away,Chelsea,0,3,L
2020-12-27,Premier League,Home,Brighton,2,2,D
2020-12-29,Premier League,Away,Southampton,0,0,D
2021-01-01,Premier League,Away,Everton,1,0,W
2021-01-16,Premier League,Home,Burnley,1,0,W
2021-01-19,Premier League,Home,West Brom,2,1,W
2021-01-26,Premier League,Away,Crystal Palace,3,2,W
2021-01-31,Premier League,Home,Liverpool,1,3,L
2021-02-03,Premier League,Away,Aston Villa,3,1,W
2021-02-06,Premier League,Away,Fulham,0,0,D
2021-02-15,Premier League,Home,Sheffield Utd,3,0,W
2021-02-21,Premier League,Home,Tottenham,2,1,W
2021-02-27,Premier League,Away,Manchester City,1,2,L
2021-03-08,Premier League,Home,Leeds United,2,0,W
2021-03-14,Premier League,Away,Manchester Utd,0,1,L
2021-03-21,Premier League,Home,Arsenal,3,3,D
2021-04-05,Premier League,Away,Wolves,3,2,W
2021-04-11,Premier League,Home,Leicester City,3,2,W
2021-04-17,Premier League,Away,Newcastle Utd,2,3,L
2021-04-24,Premier League,Home,Chelsea,0,1,L
2021-05-03,Premier League,Away,Burnley,2,1,W
2021-05-09,Premier League,Home,Everton,0,1,L
2021-05-15,Premier League,Away,Brighton,1,1,D
2021-05-19,Premier League,Away,West Brom,3,1,W
2021-05-23,Premier League,Home,Southampton,3,0,W
