Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Premier League,Away,Everton,1,0,W
2023-08-19,Premier League,Home,Brentford,0,3,L
2023-08-26,Premier League,Away,Arsenal,2,2,D
2023-09-02,Premier League,Away,Manchester City,1,5,L
2023-09-16,Premier League,Home,Luton Town,1,0,W
2023-09-23,Premier League,Away,Crystal Palace,0,0,D
2023-10-02,Premier League,Home,Chelsea,0,2,L
2023-10-07,Premier League,Home,Sheffield Utd,3,1,W
2023-10-23,Premier League,Away,Tottenham,0,2,L
2023-10-29,Premier League,Away,Brighton,1,1,D
2023-11-04,Premier League,Home,Manchester Utd,0,1,L
2023-11-12,Premier League,Away,Aston Villa,1,3,L
2023-11-27,Premier League,Home,Wolves,3,2,W
2023-12-03,Premier League,Away,Liverpool,3,4,L
2023-12-06,Premier League,Home,Nott'ham Forest,5,0,W
2023-12-10,Premier League,Home,West Ham,5,0,W
2023-12-16,Premier League,Away,Newcastle Utd,0,3,L
2023-12-23,Premier League,Home,Burnley,0,2,L
2023-12-26,Premier League,Away,Bournemouth,0,3,L
2023-12-31,Premier League,Home,Arsenal,2,1,W
2024-01-13,Premier League,Away,Chelsea,0,1,L
2024-01-30,Premier League,Home,Everton,0,0,D
2024-02-03,Premier League,Away,Burnley,2,2,D
2024-02-10,Premier League,Home,Bournemouth,3,1,W
2024-02-17,Premier League,Home,Aston Villa,1,2,L
2024-02-24,Premier League,Away,Manchester Utd,2,1,W
2024-03-02,Premier League,Home,Brighton,3,0,W
2024-03-09,Premier League,Away,Wolves,1,2,L
2024-03-16,Premier League,Home,Tottenham,3,0,W
2024-03-30,Premier League,Away,Sheffield Utd,3,3,D
2024-04-02,Premier League,Away,Nott'ham Forest,1,3,L
2024-04-06,Premier League,Home,Newcastle Utd,0,1,L
2024-04-14,Premier League,Away,West Ham,2,0,W
2024-04-21,Premier League,Home,Liverpool,1,3,L
2024-04-27,Premier League,Home,Crystal Palace,1,1,D
2024-05-04,Premier League,Away,Brentford,0,0,D
2024-05-11,Premier League,Home,Manchester City,0,4,L
2024-05-19,Premier League,Away,Luton Town,4,2,W
