Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-21,Premier League,Home,Sheffield Utd,1,0,W
2020-09-28,Premier League,Away,Fulham,3,0,W
2020-10-04,Premier League,Home,Liverpool,7,2,W
2020-10-18,Premier League,Away,Leicester City,1,0,W
2020-10-23,Premier League,Home,Leeds United,0,3,L
2020-11-01,Premier League,Home,Southampton,3,4,L
2020-11-08,Premier League,Away,Arsenal,3,0,W
2020-11-21,Premier League,Home,Brighton,1,2,L
2020-11-30,Premier League,Away,West Ham,1,2,L
2020-12-12,Premier League,Away,Wolves,1,0,W
2020-12-17,Premier League,Home,Burnley,0,0,D
2020-12-20,Premier League,Away,West Brom,3,0,W
2020-12-26,Premier League,Home,Crystal Palace,3,0,W
2020-12-28,Premier League,Away,Chelsea,1,1,D
2021-01-01,Premier League,Away,Manchester Utd,1,2,L
2021-01-20,Premier League,Away,Manchester City,0,2,L
2021-01-23,Premier League,Home,Newcastle Utd,2,0,W
2021-01-27,Premier League,Away,Burnley,2,3,L
2021-01-30,Premier League,Away,Southampton,1,0,W
2021-02-03,Premier League,Home,West Ham,1,3,L
2021-02-06,Premier League,Home,Arsenal,1,0,W
2021-02-13,Premier League,Away,Brighton,0,0,D
2021-02-21,Premier League,Home,Leicester City,1,2,L
2021-02-27,Premier League,Away,Leeds United,1,0,W
2021-03-03,Premier League,Away,Sheffield Utd,0,1,L
2021-03-06,Premier League,Home,Wolves,0,0,D
2021-03-12,Premier League,Away,Newcastle Utd,1,1,D
2021-03-21,Premier League,Home,Tottenham,0,2,L
2021-04-04,Premier League,Home,Fulham,3,1,W
2021-04-10,Premier League,Away,Liverpool,1,2,L
2021-04-21,Premier League,Home,Manchester City,1,2,L
2021-04-25,Premier League,Home,West Brom,2,2,D
2021-05-01,Premier League,Away,Everton,2,1,W
2021-05-09,Premier League,Home,Manchester Utd,1,3,L
2021-05-13,Premier League,Home,Everton,0,0,D
2021-05-16,Premier League,Away,Crystal Palace,2,3,L
2021-05-19,Premier League,Away,Tottenham,2,1,W
2021-05-23,Premier League,Home,Chelsea,2,1,W
