Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-14,Premier League,Home,Wolves,0,2,L
2020-09-21,Premier League,Away,Aston Villa,0,1,L
2020-09-27,Premier League,Home,Leeds United,0,1,L
2020-10-04,Premier League,Away,Arsenal,1,2,L
2020-10-18,Premier League,Home,Fulham,1,1,D
2020-10-24,Premier League,Away,Liverpool,1,2,L
2020-10-31,Premier League,Home,Manchester City,0,1,L
2020-11-07,Premier League,Away,Chelsea,1,4,L
2020-11-22,Premier League,Home,West Ham,0,1,L
2020-11-28,Premier League,Away,West Brom,0,1,L
2020-12-06,Premier League,Home,Leicester City,1,2,L
2020-12-13,Premier League,Away,Southampton,0,3,L
2020-12-17,Premier League,Home,Manchester Utd,2,3,L
2020-12-20,Premier League,Away,Brighton,1,1,D
2020-12-26,Premier League,Home,Everton,0,1,L
2020-12-29,Premier League,Away,Burnley,0,1,L
2021-01-02,Premier League,Away,Crystal Palace,0,2,L
2021-01-12,Premier League,Home,Newcastle Utd,1,0,W
2021-01-17,Premier League,Home,Tottenham,1,3,L
2021-01-27,Premier League,Away,Manchester Utd,2,1,W
2021-01-30,Premier League,Away,Manchester City,0,1,L
2021-02-02,Premier League,Home,West Brom,2,1,W
2021-02-07,Premier League,Home,Chelsea,1,2,L
2021-02-15,Premier League,Away,West Ham,0,3,L
2021-02-20,Premier League,Away,Fulham,0,1,L
2021-02-28,Premier League,Home,Liverpool,0,2,L
2021-03-03,Premier League,Home,Aston Villa,1,0,W
2021-03-06,Premier League,Home,Southampton,0,2,L
2021-03-14,Premier League,Away,Leicester City,0,5,L
2021-04-03,Premier League,Away,Leeds United,1,2,L
2021-04-11,Premier League,Home,Arsenal,0,3,L
2021-04-17,Premier League,Away,Wolves,0,1,L
2021-04-24,Premier League,Home,Brighton,1,0,W
2021-05-02,Premier League,Away,Tottenham,0,4,L
2021-05-08,Premier League,Home,Crystal Palace,0,2,L
2021-05-16,Premier League,Away,Everton,1,0,W
2021-05-19,Premier League,Away,Newcastle Utd,0,1,L
2021-05-23,Premier League,Home,Burnley,1,0,W
