Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Premier League,Away,Fulham,2,2,D
2022-08-15,Premier League,Home,Crystal Palace,1,1,D
2022-08-22,Premier League,Away,Manchester Utd,1,2,L
2022-08-27,Premier League,Home,Bournemouth,9,0,W
2022-08-31,Premier League,Home,Newcastle Utd,2,1,W
2022-09-03,Premier League,Away,Everton,0,0,D
2022-10-01,Premier League,Home,Brighton,3,3,D
2022-10-09,Premier League,Away,Arsenal,2,3,L
2022-10-16,Premier League,Home,Manchester City,1,0,W
2022-10-19,Premier League,Home,West Ham,1,0,W
2022-10-22,Premier League,Away,Nott'ham Forest,0,1,L
2022-10-29,Premier League,Home,Leeds United,1,2,L
2022-11-06,Premier League,Away,Tottenham,2,1,W
2022-11-12,Premier League,Home,Southampton,3,1,W
2022-12-26,Premier League,Away,Aston Villa,3,1,W
2022-12-30,Premier League,Home,Leicester City,2,1,W
2023-01-02,Premier League,Away,Brentford,1,3,L
2023-01-14,Premier League,Away,Brighton,0,3,L
2023-01-21,Premier League,Home,Chelsea,0,0,D
2023-02-04,Premier League,Away,Wolves,0,3,L
2023-02-13,Premier League,Home,Everton,2,0,W
2023-02-18,Premier League,Away,Newcastle Utd,2,0,W
2023-02-25,Premier League,Away,Crystal Palace,0,0,D
2023-03-01,Premier League,Home,Wolves,2,0,W
2023-03-05,Premier League,Home,Manchester Utd,7,0,W
2023-03-11,Premier League,Away,Bournemouth,0,1,L
2023-04-01,Premier League,Away,Manchester City,1,4,L
2023-04-04,Premier League,Away,Chelsea,0,0,D
2023-04-09,Premier League,Home,Arsenal,2,2,D
2023-04-17,Premier League,Away,Leeds United,6,1,W
2023-04-22,Premier League,Home,Nott'ham Forest,3,2,W
2023-04-26,Premier League,Away,West Ham,2,1,W
2023-04-30,Premier League,Home,Tottenham,4,3,W
2023-05-03,Premier League,Home,Fulham,1,0,W
2023-05-06,Premier League,Home,Brentford,1,0,W
2023-05-15,Premier League,Away,Leicester City,3,0,W
2023-05-20,Premier League,Home,Aston Villa,1,1,D
2023-05-28,Premier League,Away,Southampton,4,4,D
