Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-13,14:00,Premier League,Matchweek 1,Sun,Away,W,3,0,West Brom,2.8,0.4,64,,Kasper Schmeichel,4-1-4-1,5-4-1,Anthony Taylor,Match Report,
2020-09-20,19:00,Premier League,Matchweek 2,Sun,Home,W,4,2,Burnley,1.2,1.4,67,,Kasper Schmeichel,4-1-4-1,4-4-2,Lee Mason,Match Report,
2020-09-23,19:45,EFL Cup,Third round,Wed,Home,L,0,2,Arsenal,,,49,,Wes Morgan,4-2-3-1,3-4-3,Peter Bankes,Match Report,
2020-09-27,16:30,Premier League,Matchweek 3,Sun,Away,W,5,2,Manchester City,2.9,0.9,28,,Kasper Schmeichel,5-4-1,4-2-3-1,Michael Oliver,Match Report,
2020-10-04,12:00,Premier League,Matchweek 4,Sun,Home,L,0,3,West Ham,0.6,2.0,69,,Kasper Schmeichel,3-4-3,5-4-1,Andy Madley,Match Report,
2020-10-18,19:15,Premier League,Matchweek 5,Sun,Home,L,0,1,Aston Villa,0.6,0.7,50,,Kasper Schmeichel,4-1-4-1,4-2-3-1,Jonathan Moss,Match Report,
2020-10-22,20:00,Europa Lg,Group stage,Thu,Home,W,3,0,ua Zorya Luhansk,2.7,0.7,46,,Kasper Schmeichel,4-2-3-1,4-1-2-1-2,Stéphanie Frappart,Match Report,
2020-10-25,19:15,Premier League,Matchweek 6,Sun,Away,W,1,0,Arsenal,0.7,0.7,44,,Kasper Schmeichel,3-4-3,3-4-3,Craig Pawson,Match Report,
2020-10-29,19:55,Europa Lg,Group stage,Thu,Away,W,2,1,gr AEK Athens,1.9,1.4,48,,Wes Morgan,3-4-3,4-2-3-1,Harald Lechner,Match Report,
2020-11-02,20:00,Premier League,Matchweek 7,Mon,Away,W,4,1,Leeds United,2.9,2.1,33,,Kasper Schmeichel,3-4-3,4-1-4-1,Andre Marriner,Match Report,
2020-11-05,20:00,Europa Lg,Group stage,Thu,Home,W,4,0,pt Braga,2.9,0.6,49,,Kasper Schmeichel,3-4-3,3-5-2,Bas Nijhuis,Match Report,
2020-11-08,14:00,Premier League,Matchweek 8,Sun,Home,W,1,0,Wolves,2.0,0.8,49,,Kasper Schmeichel,3-4-3,3-4-3,Anthony Taylor,Match Report,
2020-11-22,19:15,Premier League,Matchweek 9,Sun,Away,L,0,3,Liverpool,1.6,3.1,44,,Kasper Schmeichel,3-4-3,4-3-3,Chris Kavanagh,Match Report,
2020-11-26,17:55,Europa Lg,Group stage,Thu,Away,D,3,3,pt Braga,2.1,2.2,55,,Kasper Schmeichel,3-4-3,3-4-3,Daniele Orsato,Match Report,
2020-11-30,17:30,Premier League,Matchweek 10,Mon,Home,L,1,2,Fulham,1.2,2.2,68,,Kasper Schmeichel,3-4-3,5-4-1,Simon Hooper,Match Report,
2020-12-03,19:55,Europa Lg,Group stage,Thu,Away,L,0,1,ua Zorya Luhansk,1.5,1.1,52,,Wes Morgan,4-3-3,4-3-1-2,Espen Andreas Eskås,Match Report,
