Date,Comp,venue,opponent,goals_for,goals_against,result
2020-09-12,Premier League,Away,West Ham,2,0,W
2020-09-20,Premier League,Home,Brighton,0,3,L
2020-09-27,Premier League,Away,Tottenham,1,1,D
2020-10-03,Premier League,Home,Burnley,3,1,W
2020-10-17,Premier League,Home,Manchester Utd,1,4,L
2020-10-25,Premier League,Away,Wolves,1,1,D
2020-11-01,Premier League,Home,Everton,2,1,W
2020-11-06,Premier League,Away,Southampton,0,2,L
2020-11-21,Premier League,Home,Chelsea,0,2,L
2020-11-27,Premier League,Away,Crystal Palace,2,0,W
2020-12-12,Premier League,Home,West Brom,2,1,W
2020-12-16,Premier League,Away,Leeds United,2,5,L
2020-12-19,Premier League,Home,Fulham,1,1,D
2020-12-26,Premier League,Away,Manchester City,0,2,L
2020-12-30,Premier League,Home,Liverpool,0,0,D
2021-01-03,Premier League,Home,Leicester City,1,2,L
2021-01-12,Premier League,Away,Sheffield Utd,0,1,L
2021-01-18,Premier League,Away,Arsenal,0,3,L
2021-01-23,Premier League,Away,Aston Villa,0,2,L
2021-01-26,Premier League,Home,Leeds United,1,2,L
2021-01-30,Premier League,Away,Everton,2,0,W
2021-02-02,Premier League,Home,Crystal Palace,1,2,L
2021-02-06,Premier League,Home,Southampton,3,2,W
2021-02-15,Premier League,Away,Chelsea,0,2,L
2021-02-21,Premier League,Away,Manchester Utd,1,3,L
2021-02-27,Premier League,Home,Wolves,1,1,D
2021-03-07,Premier League,Away,West Brom,0,0,D
2021-03-12,Premier League,Home,Aston Villa,1,1,D
2021-03-20,Premier League,Away,Brighton,0,3,L
2021-04-04,Premier League,Home,Tottenham,2,2,D
2021-04-11,Premier League,Away,Burnley,2,1,W
2021-04-17,Premier League,Home,West Ham,3,2,W
2021-04-24,Premier League,Away,Liverpool,1,1,D
2021-05-02,Premier League,Home,Arsenal,0,2,L
2021-05-07,Premier League,Away,Leicester City,4,2,W
2021-05-14,Premier League,Home,Manchester City,3,4,L
2021-05-19,Premier League,Home,Sheffield Utd,1,0,W
2021-05-23,Premier League,Away,Fulham,2,0,W
