Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Premier League,Home,Southampton,1,0,W
2024-08-25,Premier League,Away,Bournemouth,1,1,D
2024-09-01,Premier League,Home,Tottenham,2,1,W
2024-09-15,Premier League,Away,Wolves,2,1,W
2024-09-21,Premier League,Away,Fulham,1,3,L
2024-09-28,Premier League,Home,Manchester City,1,1,D
2024-10-05,Premier League,Away,Everton,0,0,D
2024-10-19,Premier League,Home,Brighton,0,1,L
2024-10-27,Premier League,Away,Chelsea,1,2,L
2024-11-02,Premier League,Home,Arsenal,1,0,W
2024-11-10,Premier League,Away,Nott'ham Forest,3,1,W
2024-11-25,Premier League,Home,West Ham,0,2,L
2024-11-30,Premier League,Away,Crystal Palace,1,1,D
2024-12-04,Premier League,Home,Liverpool,3,3,D
2024-12-07,Premier League,Away,Brentford,2,4,L
2024-12-14,Premier League,Home,Leicester City,4,0,W
2024-12-21,Premier League,Away,Ipswich Town,4,0,W
2024-12-26,Premier League,Home,Aston Villa,3,0,W
2024-12-30,Premier League,Away,Manchester Utd,2,0,W
2025-01-04,Premier League,Away,Tottenham,2,1,W
2025-01-15,Premier League,Home,Wolves,3,0,W
2025-01-18,Premier League,Home,Bournemouth,1,4,L
2025-01-25,Premier League,Away,Southampton,3,1,W
2025-02-01,Premier League,Home,Fulham,1,2,L
2025-02-15,Premier League,Away,Manchester City,0,4,L
2025-02-23,Premier League,Home,Nott'ham Forest,4,3,W
2025-02-26,Premier League,Away,Liverpool,0,2,L
2025-03-10,Premier League,Away,West Ham,1,0,W
2025-04-02,Premier League,Home,Brentford,2,1,W
2025-04-07,Premier League,Away,Leicester City,3,0,W
2025-04-13,Premier League,Home,Manchester Utd,4,1,W
2025-04-16,Premier League,Home,Crystal Palace,5,0,W
2025-04-19,Premier League,Away,Aston Villa,1,4,L
2025-04-26,Premier League,Home,Ipswich Town,3,0,W
2025-05-04,Premier League,Away,Brighton,1,1,D
2025-05-11,Premier League,Home,Chelsea,2,0,W
2025-05-18,Premier League,Away,Arsenal,0,1,L
2025-05-25,Premier League,Home,Everton,0,1,L
