Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-15,19:45,EFL Cup,Second round,Tue,Away,W,3,1,Burton Albion,,,70,,Jack Grealish,4-3-3,4-3-3,Oliver Langford,Match Report,
2020-09-21,18:00,Premier League,Matchweek 2,Mon,Home,W,1,0,Sheffield Utd,1.0,0.9,71,,Jack Grealish,4-3-3,3-5-2,Graham Scott,Match Report,
2020-09-24,19:00,EFL Cup,Third round,Thu,Away,W,3,0,Bristol City,,,54,,Ahmed Elmohamady,4-3-3,3-5-2,James Linington,Match Report,
2020-09-28,17:45,Premier League,Matchweek 3,Mon,Away,W,3,0,Fulham,1.4,0.7,36,,Jack Grealish,4-3-3,3-4-3,Stuart Attwell,Match Report,
2020-10-01,19:00,EFL Cup,Fourth round,Thu,Home,L,0,1,Stoke City,,,62,,Ahmed Elmohamady,4-3-3,3-4-3,Robert Jones,Match Report,
2020-10-04,19:15,Premier League,Matchweek 4,Sun,Home,W,7,2,Liverpool,2.7,1.8,31,,Jack Grealish,4-2-3-1,4-3-3,Martin Atkinson,Match Report,
2020-10-18,19:15,Premier League,Matchweek 5,Sun,Away,W,1,0,Leicester City,0.7,0.6,50,,Jack Grealish,4-2-3-1,4-1-4-1,Jonathan Moss,Match Report,
2020-10-23,20:00,Premier League,Matchweek 6,Fri,Home,L,0,3,Leeds United,1.4,2.7,41,,Jack Grealish,4-2-3-1,4-4-1-1,Paul Tierney,Match Report,
2020-11-01,12:00,Premier League,Matchweek 7,Sun,Home,L,3,4,Southampton,1.9,0.7,56,,Jack Grealish,4-2-3-1,4-4-2,Darren England,Match Report,
2020-11-08,19:15,Premier League,Matchweek 8,Sun,Away,W,3,0,Arsenal,1.8,1.5,41,,Jack Grealish,4-2-3-1,3-4-3,Martin Atkinson,Match Report,
2020-11-21,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Brighton,1.5,1.4,56,,Jack Grealish,4-2-3-1,3-4-1-2,Michael Oliver,Match Report,
2020-11-30,20:00,Premier League,Matchweek 10,Mon,Away,L,1,2,West Ham,2.5,0.4,66,,Jack Grealish,4-3-3,3-4-3,Peter Bankes,Match Report,
2020-12-12,12:30,Premier League,Matchweek 12,Sat,Away,W,1,0,Wolves,1.4,1.1,50,,Jack Grealish,4-3-3,4-2-3-1,Mike Dean,Match Report,
2020-12-17,18:00,Premier League,Matchweek 13,Thu,Home,D,0,0,Burnley,1.5,0.3,59,,Jack Grealish,4-2-3-1,4-4-2,Craig Pawson,Match Report,
2020-12-20,19:15,Premier League,Matchweek 14,Sun,Away,W,3,0,West Brom,2.4,0.0,67,,Jack Grealish,4-2-3-1,4-1-4-1,Martin Atkinson,Match Report,
2020-12-26,15:00,Premier League,Matchweek 15,Sat,Home,W,3,0,Crystal Palace,3.9,0.9,39,,Jack Grealish,4-2-3-1,4-4-2,Anthony Taylor,Match Report,
2020-12-28,17:30,Premier League,Matchweek 16,Mon,Away,D,1,1,Chelsea,0.7,1.7,37,,Jack Grealish,4-2-3-1,4-3-3,Stuart Attwell,Match Report,
2021-01-01,20:00,Premier League,Matchweek 17,Fri,Away,L,1,2,Manchester Utd,1.4,2.1,52,,Jack Grealish,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,
2021-01-08,19:45,FA Cup,Third round proper,Fri,Home,L,1,4,Liverpool,,,17,,Dominic Revan,4-5-1,4-3-3,Craig Pawson,Match Report,
2021-01-20,18:00,Premier League,Matchweek 1,Wed,Away,L,0,2,Manchester City,0.6,3.4,31,,Jack Grealish,4-2-3-1,4-3-3,Jonathan Moss,Match Report,
2021-01-23,20:00,Premier League,Matchweek 11,Sat,Home,W,2,0,Newcastle Utd,2.3,0.5,58,,Jack Grealish,4-2-3-1,5-3-2,Simon Hooper,Match Report,
2021-01-27,18:00,Premier League,Matchweek 20,Wed,Away,L,2,3,Burnley,2.2,0.5,61,,Jack Grealish,4-2-3-1,4-4-2,Paul Tierney,Match Report,
2021-01-30,20:00,Premier League,Matchweek 21,Sat,Away,W,1,0,Southampton,0.6,1.9,41,,Jack Grealish,4-2-3-1,4-4-2,Lee Mason,Match Report,
2021-02-03,20:15,Premier League,Matchweek 22,Wed,Home,L,1,3,West Ham,0.7,1.7,56,,Jack Grealish,4-2-3-1,4-2-3-1,Andy Madley,Match Report,
2021-02-06,12:30,Premier League,Matchweek 23,Sat,Home,W,1,0,Arsenal,1.2,0.8,35,,Jack Grealish,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,
2021-02-13,20:00,Premier League,Matchweek 24,Sat,Away,D,0,0,Brighton,0.1,2.2,42,,Jack Grealish,4-2-3-1,4-1-3-2,Darren England,Match Report,
