Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Premier League,Away,Arsenal,0,2,L
2024-08-25,Premier League,Home,Chelsea,2,6,L
2024-08-31,Premier League,Away,Nott'ham Forest,1,1,D
2024-09-15,Premier League,Home,Newcastle Utd,1,2,L
2024-09-21,Premier League,Away,Aston Villa,1,3,L
2024-09-28,Premier League,Home,Liverpool,1,2,L
2024-10-05,Premier League,Away,Brentford,3,5,L
2024-10-20,Premier League,Home,Manchester City,1,2,L
2024-10-26,Premier League,Away,Brighton,2,2,D
2024-11-02,Premier League,Home,Crystal Palace,2,2,D
2024-11-09,Premier League,Home,Southampton,2,0,W
2024-11-23,Premier League,Away,Fulham,4,1,W
2024-11-30,Premier League,Home,Bournemouth,2,4,L
2024-12-04,Premier League,Away,Everton,0,4,L
2024-12-09,Premier League,Away,West Ham,1,2,L
2024-12-14,Premier League,Home,Ipswich Town,1,2,L
2024-12-22,Premier League,Away,Leicester City,3,0,W
2024-12-26,Premier League,Home,Manchester Utd,2,0,W
2024-12-29,Premier League,Away,Tottenham,2,2,D
2025-01-06,Premier League,Home,Nott'ham Forest,0,3,L
2025-01-15,Premier League,Away,Newcastle Utd,0,3,L
2025-01-20,Premier League,Away,Chelsea,1,3,L
2025-01-25,Premier League,Home,Arsenal,0,1,L
2025-02-01,Premier League,Home,Aston Villa,2,0,W
2025-02-16,Premier League,Away,Liverpool,1,2,L
2025-02-22,Premier League,Away,Bournemouth,1,0,W
2025-02-25,Premier League,Home,Fulham,1,2,L
2025-03-08,Premier League,Home,Everton,1,1,D
2025-03-15,Premier League,Away,Southampton,2,1,W
2025-04-01,Premier League,Home,West Ham,1,0,W
2025-04-05,Premier League,Away,Ipswich Town,2,1,W
2025-04-13,Premier League,Home,Tottenham,4,2,W
2025-04-20,Premier League,Away,Manchester Utd,1,0,W
2025-04-26,Premier League,Home,Leicester City,3,0,W
2025-05-02,Premier League,Away,Manchester City,0,1,L
2025-05-10,Premier League,Home,Brighton,0,2,L
2025-05-20,Premier League,Away,Crystal Palace,2,4,L
2025-05-25,Premier League,Home,Brentford,1,1,D
