Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-06,Premier League,Away,Bournemouth,0,2,L
2022-08-13,Premier League,Home,Everton,2,1,W
2022-08-20,Premier League,Away,Crystal Palace,1,3,L
2022-08-28,Premier League,Home,West Ham,0,1,L
2022-08-31,Premier League,Away,Arsenal,1,2,L
2022-09-03,Premier League,Home,Manchester City,1,1,D
2022-09-16,Premier League,Home,Southampton,1,0,W
2022-10-02,Premier League,Away,Leeds United,0,0,D
2022-10-10,Premier League,Away,Nott'ham Forest,1,1,D
2022-10-16,Premier League,Home,Chelsea,0,2,L
2022-10-20,Premier League,Away,Fulham,0,3,L
2022-10-23,Premier League,Home,Brentford,4,0,W
2022-10-29,Premier League,Away,Newcastle Utd,0,4,L
2022-11-06,Premier League,Home,Manchester Utd,3,1,W
2022-11-13,Premier League,Away,Brighton,2,1,W
2022-12-26,Premier League,Home,Liverpool,1,3,L
2023-01-01,Premier League,Away,Tottenham,2,0,W
2023-01-04,Premier League,Home,Wolves,1,1,D
2023-01-13,Premier League,Home,Leeds United,2,1,W
2023-01-21,Premier League,Away,Southampton,1,0,W
2023-02-04,Premier League,Home,Leicester City,2,4,L
2023-02-12,Premier League,Away,Manchester City,1,3,L
2023-02-18,Premier League,Home,Arsenal,2,4,L
2023-02-25,Premier League,Away,Everton,2,0,W
2023-03-04,Premier League,Home,Crystal Palace,1,0,W
2023-03-12,Premier League,Away,West Ham,1,1,D
2023-03-18,Premier League,Home,Bournemouth,3,0,W
2023-04-01,Premier League,Away,Chelsea,2,0,W
2023-04-04,Premier League,Away,Leicester City,2,1,W
2023-04-08,Premier League,Home,Nott'ham Forest,2,0,W
2023-04-15,Premier League,Home,Newcastle Utd,3,0,W
2023-04-22,Premier League,Away,Brentford,1,1,D
2023-04-25,Premier League,Home,Fulham,1,0,W
2023-04-30,Premier League,Away,Manchester Utd,0,1,L
2023-05-06,Premier League,Away,Wolves,0,1,L
2023-05-13,Premier League,Home,Tottenham,2,1,W
2023-05-20,Premier League,Away,Liverpool,1,1,D
2023-05-28,Premier League,Home,Brighton,2,1,W
