Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Premier League,Home,Aston Villa,1,2,L
2024-08-24,Premier League,Away,Crystal Palace,2,0,W
2024-08-31,Premier League,Home,Manchester City,1,3,L
2024-09-14,Premier League,Away,Fulham,1,1,D
2024-09-21,Premier League,Home,Chelsea,0,3,L
2024-09-28,Premier League,Away,Brentford,1,1,D
2024-10-05,Premier League,Home,Ipswich Town,4,1,W
2024-10-19,Premier League,Away,Tottenham,1,4,L
2024-10-27,Premier League,Home,Manchester Utd,2,1,W
2024-11-02,Premier League,Away,Nott'ham Forest,0,3,L
2024-11-09,Premier League,Home,Everton,0,0,D
2024-11-25,Premier League,Away,Newcastle Utd,2,0,W
2024-11-30,Premier League,Home,Arsenal,2,5,L
2024-12-03,Premier League,Away,Leicester City,1,3,L
2024-12-09,Premier League,Home,Wolves,2,1,W
2024-12-16,Premier League,Away,Bournemouth,1,1,D
2024-12-21,Premier League,Home,Brighton,1,1,D
2024-12-26,Premier League,Away,Southampton,1,0,W
2024-12-29,Premier League,Home,Liverpool,0,5,L
2025-01-04,Premier League,Away,Manchester City,1,4,L
2025-01-14,Premier League,Home,Fulham,3,2,W
2025-01-18,Premier League,Home,Crystal Palace,0,2,L
2025-01-26,Premier League,Away,Aston Villa,1,1,D
2025-02-03,Premier League,Away,Chelsea,1,2,L
2025-02-15,Premier League,Home,Brentford,0,1,L
2025-02-22,Premier League,Away,Arsenal,1,0,W
2025-02-27,Premier League,Home,Leicester City,2,0,W
2025-03-10,Premier League,Home,Newcastle Utd,0,1,L
2025-03-15,Premier League,Away,Everton,1,1,D
2025-04-01,Premier League,Away,Wolves,0,1,L
2025-04-05,Premier League,Home,Bournemouth,2,2,D
2025-04-13,Premier League,Away,Liverpool,1,2,L
2025-04-19,Premier League,Home,Southampton,1,1,D
2025-04-26,Premier League,Away,Brighton,2,3,L
2025-05-04,Premier League,Home,Tottenham,1,1,D
2025-05-11,Premier League,Away,Manchester Utd,2,0,W
2025-05-18,Premier League,Home,Nott'ham Forest,1,2,L
2025-05-25,Premier League,Away,Ipswich Town,3,1,W
