Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-07,Premier League,Home,Manchester City,0,2,L
2022-08-14,Premier League,Away,Nott'ham Forest,0,1,L
2022-08-21,Premier League,Home,Brighton,0,2,L
2022-08-28,Premier League,Away,Aston Villa,1,0,W
2022-08-31,Premier League,Home,Tottenham,1,1,D
2022-09-03,Premier League,Away,Chelsea,1,2,L
2022-09-18,Premier League,Away,Everton,0,1,L
2022-10-01,Premier League,Home,Wolves,2,0,W
2022-10-09,Premier League,Home,Fulham,3,1,W
2022-10-16,Premier League,Away,Southampton,1,1,D
2022-10-19,Premier League,Away,Liverpool,0,1,L
2022-10-24,Premier League,Home,Bournemouth,2,0,W
2022-10-30,Premier League,Away,Manchester Utd,0,1,L
2022-11-06,Premier League,Home,Crystal Palace,1,2,L
2022-11-12,Premier League,Home,Leicester City,0,2,L
2022-12-26,Premier League,Away,Arsenal,1,3,L
2022-12-30,Premier League,Home,Brentford,0,2,L
2023-01-04,Premier League,Away,Leeds United,2,2,D
2023-01-14,Premier League,Away,Wolves,0,1,L
2023-01-21,Premier League,Home,Everton,2,0,W
2023-02-04,Premier League,Away,Newcastle Utd,1,1,D
2023-02-11,Premier League,Home,Chelsea,1,1,D
2023-02-19,Premier League,Away,Tottenham,0,2,L
2023-02-25,Premier League,Home,Nott'ham Forest,4,0,W
2023-03-04,Premier League,Away,Brighton,0,4,L
2023-03-12,Premier League,Home,Aston Villa,1,1,D
2023-04-02,Premier League,Home,Southampton,1,0,W
2023-04-05,Premier League,Home,Newcastle Utd,1,5,L
2023-04-08,Premier League,Away,Fulham,1,0,W
2023-04-16,Premier League,Home,Arsenal,2,2,D
2023-04-23,Premier League,Away,Bournemouth,4,0,W
2023-04-26,Premier League,Home,Liverpool,1,2,L
2023-04-29,Premier League,Away,Crystal Palace,3,4,L
2023-05-03,Premier League,Away,Manchester City,0,3,L
2023-05-07,Premier League,Home,Manchester Utd,1,0,W
2023-05-14,Premier League,Away,Brentford,0,2,L
2023-05-21,Premier League,Home,Leeds United,3,1,W
2023-05-28,Premier League,Away,Leicester City,1,2,L
