Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-12,Premier League,Home,Crystal Palace,0,1,L
2023-08-18,Premier League,Away,Nott'ham Forest,1,2,L
2023-08-27,Premier League,Home,Manchester City,1,2,L
2023-09-02,Premier League,Home,Everton,2,2,D
2023-09-16,Premier League,Away,Tottenham,1,2,L
2023-09-24,Premier League,Home,Newcastle Utd,0,8,L
2023-09-30,Premier League,Away,West Ham,0,2,L
2023-10-07,Premier League,Away,Fulham,1,3,L
2023-10-21,Premier League,Home,Manchester Utd,1,2,L
2023-10-28,Premier League,Away,Arsenal,0,5,L
2023-11-04,Premier League,Home,Wolves,2,1,W
2023-11-12,Premier League,Away,Brighton,1,1,D
2023-11-25,Premier League,Home,Bournemouth,1,3,L
2023-12-02,Premier League,Away,Burnley,0,5,L
2023-12-06,Premier League,Home,Liverpool,0,2,L
2023-12-09,Premier League,Home,Brentford,1,0,W
2023-12-16,Premier League,Away,Chelsea,0,2,L
2023-12-22,Premier League,Away,Aston Villa,1,1,D
2023-12-26,Premier League,Home,Luton Town,2,3,L
2023-12-30,Premier League,Away,Manchester City,0,2,L
2024-01-21,Premier League,Home,West Ham,2,2,D
2024-01-30,Premier League,Away,Crystal Palace,2,3,L
2024-02-03,Premier League,Home,Aston Villa,0,5,L
2024-02-10,Premier League,Away,Luton Town,3,1,W
2024-02-18,Premier League,Home,Brighton,0,5,L
2024-02-25,Premier League,Away,Wolves,0,1,L
2024-03-04,Premier League,Home,Arsenal,0,6,L
2024-03-09,Premier League,Away,Bournemouth,2,2,D
2024-03-30,Premier League,Home,Fulham,3,3,D
2024-04-04,Premier League,Away,Liverpool,1,3,L
2024-04-07,Premier League,Home,Chelsea,2,2,D
2024-04-13,Premier League,Away,Brentford,0,2,L
2024-04-20,Premier League,Home,Burnley,1,4,L
2024-04-24,Premier League,Away,Manchester Utd,2,4,L
2024-04-27,Premier League,Away,Newcastle Utd,1,5,L
2024-05-04,Premier League,Home,Nott'ham Forest,1,3,L
2024-05-11,Premier League,Away,Everton,0,1,L
2024-05-19,Premier League,Home,Tottenham,0,3,L
