Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-07,Premier League,Away,Leicester City,2,2,D
2022-08-13,Premier League,Home,Manchester Utd,4,0,W
2022-08-20,Premier League,Away,Fulham,2,3,L
2022-08-27,Premier League,Home,Everton,1,1,D
2022-08-30,Premier League,Away,Crystal Palace,1,1,D
2022-09-03,Premier League,Home,Leeds United,5,2,W
2022-09-18,Premier League,Home,Arsenal,0,3,L
2022-10-01,Premier League,Away,Bournemouth,0,0,D
2022-10-08,Premier League,Away,Newcastle Utd,1,5,L
2022-10-14,Premier League,Home,Brighton,2,0,W
2022-10-19,Premier League,Home,Chelsea,0,0,D
2022-10-23,Premier League,Away,Aston Villa,0,4,L
2022-10-29,Premier League,Home,Wolves,1,1,D
2022-11-05,Premier League,Away,Nott'ham Forest,2,2,D
2022-11-12,Premier League,Away,Manchester City,2,1,W
2022-12-26,Premier League,Home,Tottenham,2,2,D
2022-12-30,Premier League,Away,West Ham,2,0,W
2023-01-02,Premier League,Home,Liverpool,3,1,W
2023-01-14,Premier League,Home,Bournemouth,2,0,W
2023-01-22,Premier League,Away,Leeds United,0,0,D
2023-02-04,Premier League,Home,Southampton,3,0,W
2023-02-11,Premier League,Away,Arsenal,1,1,D
2023-02-18,Premier League,Home,Crystal Palace,1,1,D
2023-03-06,Premier League,Home,Fulham,3,2,W
2023-03-11,Premier League,Away,Everton,0,1,L
2023-03-15,Premier League,Away,Southampton,2,0,W
2023-03-18,Premier League,Home,Leicester City,1,1,D
2023-04-01,Premier League,Away,Brighton,3,3,D
2023-04-05,Premier League,Away,Manchester Utd,0,1,L
2023-04-08,Premier League,Home,Newcastle Utd,1,2,L
2023-04-15,Premier League,Away,Wolves,0,2,L
2023-04-22,Premier League,Home,Aston Villa,1,1,D
2023-04-26,Premier League,Away,Chelsea,2,0,W
2023-04-29,Premier League,Home,Nott'ham Forest,2,1,W
2023-05-06,Premier League,Away,Liverpool,0,1,L
2023-05-14,Premier League,Home,West Ham,2,0,W
2023-05-20,Premier League,Away,Tottenham,3,1,W
2023-05-28,Premier League,Home,Manchester City,1,0,W
