Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-26,18:00,Serie A,Matchweek 2,Sat,Away,W,3,2,Sampdoria,1.1,1.0,60.0,1000.0,Luca Caldirola,4-3-3,4-4-2,Federico Dionisi,Match Report,
2020-09-30,18:00,Serie A,Matchweek 1,Wed,Home,L,2,5,Inter,1.5,3.6,34.0,1000.0,Christian Maggio,4-3-3,3-4-1-2,Marco Piccinini,Match Report,
2020-10-04,15:00,Serie A,Matchweek 3,Sun,Home,W,1,0,Bologna,1.0,2.0,40.0,1000.0,Luca Caldirola,4-3-2-1,4-2-3-1,Simone Sozza,Match Report,
2020-10-18,20:45,Serie A,Matchweek 4,Sun,Away,L,2,5,Roma,1.6,4.0,48.0,1000.0,Luca Caldirola,4-3-2-1,4-2-3-1,Giovanni Ayroldi,Match Report,
2020-10-25,15:00,Serie A,Matchweek 5,Sun,Home,L,1,2,Napoli,0.8,2.2,35.0,1000.0,Luca Caldirola,4-3-2-1,4-2-3-1,Daniele Doveri,Match Report,
2020-10-28,16:00,Coppa Italia,Third round,Wed,Home,L,2,4,Empoli,,,,,,,,Ivan Pezzuto,Match Report,
2020-11-02,20:45,Serie A,Matchweek 6,Mon,Away,L,1,3,Hellas Verona,1.5,2.1,56.0,,Luca Caldirola,4-3-2-1,3-4-3,Juan Sacchi,Match Report,
2020-11-07,18:00,Serie A,Matchweek 7,Sat,Home,L,0,3,Spezia,0.2,1.1,38.0,,Luca Caldirola,4-2-3-1,4-3-3,Gianluca Aureliano,Match Report,
2020-11-22,12:30,Serie A,Matchweek 8,Sun,Away,W,1,0,Fiorentina,0.6,1.1,38.0,,Luca Caldirola,4-3-2-1,4-2-3-1,Davide Ghersini,Match Report,
2020-11-28,18:00,Serie A,Matchweek 9,Sat,Home,D,1,1,Juventus,0.5,1.5,37.0,,Luca Caldirola,4-3-2-1,4-4-2,Fabrizio Pasqua,Match Report,
2020-12-06,15:00,Serie A,Matchweek 10,Sun,Away,D,0,0,Parma,0.4,0.7,43.0,,Kamil Glik,4-3-3,4-3-3,Juan Sacchi,Match Report,
2020-12-11,20:45,Serie A,Matchweek 11,Fri,Away,L,0,1,Sassuolo,2.5,1.1,52.0,,Pasquale Schiattarella,4-3-2-1,4-1-4-1,Simone Sozza,Match Report,
2020-12-15,20:45,Serie A,Matchweek 12,Tue,Home,D,1,1,Lazio,1.4,0.7,36.0,,Pasquale Schiattarella,4-3-2-1,3-5-2,Luca Pairetto,Match Report,
2020-12-20,15:00,Serie A,Matchweek 13,Sun,Home,W,2,0,Genoa,1.5,0.3,42.0,,Kamil Glik,4-3-2-1,4-4-2,Antonio Giua,Match Report,
2020-12-23,20:45,Serie A,Matchweek 14,Wed,Away,W,2,0,Udinese,0.3,2.0,39.0,,Pasquale Schiattarella,4-3-2-1,3-5-2,Manuel Volpi,Match Report,
2021-01-03,18:00,Serie A,Matchweek 15,Sun,Home,L,0,2,Milan,2.5,1.5,61.0,,Pasquale Schiattarella,4-3-2-1,4-2-3-1,Fabrizio Pasqua,Match Report,
2021-01-06,12:30,Serie A,Matchweek 16,Wed,Away,W,2,1,Cagliari,1.4,1.0,39.0,,Pasquale Schiattarella,4-3-2-1,4-3-2-1,Eugenio Abbattista,Match Report,
2021-01-09,15:00,Serie A,Matchweek 17,Sat,Home,L,1,4,Atalanta,0.9,3.8,41.0,,Pasquale Schiattarella,4-5-1,3-4-1-2,Gianluca Manganiello,Match Report,
2021-01-17,15:00,Serie A,Matchweek 18,Sun,Away,L,1,4,Crotone,2.2,1.5,60.0,,Kamil Glik,4-3-2-1,3-4-1-2,Simone Sozza,Match Report,
2021-01-22,20:45,Serie A,Matchweek 19,Fri,Home,D,2,2,Torino,1.6,1.4,39.0,,Nicolas Viola,3-5-2,3-5-2,Piero Giacomelli,Match Report,
2021-01-30,20:45,Serie A,Matchweek 20,Sat,Away,L,0,4,Inter,0.0,1.4,39.0,,Nicolas Viola,5-3-2,3-5-2,Fabrizio Pasqua,Match Report,
2021-02-07,12:30,Serie A,Matchweek 21,Sun,Home,D,1,1,Sampdoria,1.0,1.7,36.0,,Pasquale Schiattarella,4-3-2-1,4-1-2-1-2,Gianluca Aureliano,Match Report,
2021-02-12,20:45,Serie A,Matchweek 22,Fri,Away,D,1,1,Bologna,0.8,1.7,42.0,,Nicolas Viola,4-3-2-1,4-2-3-1,Davide Ghersini,Match Report,
2021-02-21,20:45,Serie A,Matchweek 23,Sun,Home,D,0,0,Roma,0.3,0.6,29.0,,Nicolas Viola,4-3-2-1,3-4-3,Luca Pairetto,Match Report,
2021-02-28,18:00,Serie A,Matchweek 24,Sun,Away,L,0,2,Napoli,0.4,2.0,39.0,,Nicolas Viola,4-3-2-1,4-2-3-1,Rosario Abisso,Match Report,
2021-03-03,20:45,Serie A,Matchweek 25,Wed,Home,L,0,3,Hellas Verona,0.3,1.4,50.0,,Luca Caldirola,4-3-2-1,3-4-3,Giovanni Ayroldi,Match Report,
2021-03-06,15:00,Serie A,Matchweek 26,Sat,Away,D,1,1,Spezia,0.4,1.5,28.0,,Nicolas Viola,3-5-2,4-3-3,Francesco Fourneau,Match Report,
2021-03-13,18:00,Serie A,Matchweek 27,Sat,Home,L,1,4,Fiorentina,1.9,1.9,60.0,,Nicolas Viola,4-3-3,3-5-2,Piero Giacomelli,Match Report,
2021-03-21,15:00,Serie A,Matchweek 28,Sun,Away,W,1,0,Juventus,0.4,2.1,27.0,,Nicolas Viola,3-5-2,4-4-2,Rosario Abisso,Match Report,
2021-04-03,15:00,Serie A,Matchweek 29,Sat,Home,D,2,2,Parma,1.2,1.3,30.0,,Pasquale Schiattarella,3-5-2,4-3-3,Davide Massa,Match Report,
2021-04-12,20:45,Serie A,Matchweek 30,Mon,Home,L,0,1,Sassuolo,0.5,1.1,32.0,,Pasquale Schiattarella,3-5-2,4-2-3-1,Valerio Marini,Match Report,
2021-04-18,15:00,Serie A,Matchweek 31,Sun,Away,L,3,5,Lazio,1.7,3.3,42.0,,Pasquale Schiattarella,4-3-2-1,3-5-2,Davide Ghersini,Match Report,
2021-04-21,20:45,Serie A,Matchweek 32,Wed,Away,D,2,2,Genoa,1.1,1.3,37.0,,Nicolas Viola,3-5-2,3-5-2,Luca Pairetto,Match Report,
2021-04-25,12:30,Serie A,Matchweek 33,Sun,Home,L,2,4,Udinese,2.8,1.2,57.0,,Nicolas Viola,3-5-2,3-5-1-1,Maurizio Mariani,Match Report,
2021-05-01,20:45,Serie A,Matchweek 34,Sat,Away,L,0,2,Milan,1.0,3.1,44.0,,Nicolas Viola,4-4-1-1,4-2-3-1,Giampaolo Calvarese,Match Report,
2021-05-09,15:00,Serie A,Matchweek 35,Sun,Home,L,1,3,Cagliari,0.9,1.6,57.0,,Luca Caldirola,4-3-2-1,3-4-1-2,Daniele Doveri,Match Report,
