Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-17,19:00,Europa Lg,Second qualifying round,Thu,Away,W,2,0,ie Shamrock Rovers,,,,,Gianluigi Donnarumma,4-3-3,3-5-2,Ádám Farkas,Match Report,
2020-09-21,20:45,Serie A,Matchweek 1,Mon,Home,W,2,0,Bologna,2.6,1.1,58.0,1000.0,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Federico La Penna,Match Report,
2020-09-24,20:30,Europa Lg,Third qualifying round,Thu,Home,W,3,2,no Bodø/Glimt,,,,,Gianluigi Donnarumma,4-3-3,4-3-3,Fran Jović,Match Report,
2020-09-27,18:00,Serie A,Matchweek 2,Sun,Away,W,2,0,Crotone,2.4,0.2,52.0,,Gianluigi Donnarumma,4-2-3-1,3-5-2,Luca Pairetto,Match Report,
2020-10-01,20:00,Europa Lg,Play-off round,Thu,Away,D,2 (9),2 (8),pt Rio Ave,,,54.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Jesús Gil,Match Report,Milan won on penalty kicks following extra time
2020-10-04,18:00,Serie A,Matchweek 3,Sun,Home,W,3,0,Spezia,2.6,0.2,62.0,1000.0,Gianluigi Donnarumma,4-2-3-1,4-3-3,Marco Serra,Match Report,
2020-10-17,18:00,Serie A,Matchweek 4,Sat,Away,W,2,1,Inter,2.1,2.8,45.0,1000.0,Alessio Romagnoli,4-2-3-1,3-1-4-2,Maurizio Mariani,Match Report,
2020-10-22,20:00,Europa Lg,Group stage,Thu,Away,W,3,1,sct Celtic,0.7,0.9,54.0,316.0,Alessio Romagnoli,4-2-3-1,3-5-1-1,Matej Jug,Match Report,
2020-10-26,20:45,Serie A,Matchweek 5,Mon,Home,D,3,3,Roma,2.5,2.1,54.0,,Alessio Romagnoli,4-2-3-1,3-4-3,Piero Giacomelli,Match Report,
2020-10-29,18:55,Europa Lg,Group stage,Thu,Home,W,3,0,cz Sparta Prague,2.8,0.2,56.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Halis Özkahya,Match Report,
2020-11-01,12:30,Serie A,Matchweek 6,Sun,Away,W,2,1,Udinese,1.1,1.0,60.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Marco Di Bello,Match Report,
2020-11-05,21:00,Europa Lg,Group stage,Thu,Home,L,0,3,fr Lille,1.0,1.8,55.0,,Alessio Romagnoli,4-2-3-1,4-4-1-1,Bartosz Frankowski,Match Report,
2020-11-08,20:45,Serie A,Matchweek 7,Sun,Home,D,2,2,Hellas Verona,3.5,1.6,66.0,,Gianluigi Donnarumma,4-2-3-1,3-4-3,Marco Guida,Match Report,
2020-11-22,20:45,Serie A,Matchweek 8,Sun,Away,W,3,1,Napoli,2.4,1.5,37.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Paolo Valeri,Match Report,
2020-11-26,18:55,Europa Lg,Group stage,Thu,Away,D,1,1,fr Lille,0.8,0.5,57.0,,Gianluigi Donnarumma,4-2-3-1,4-4-2,Craig Pawson,Match Report,
2020-11-29,15:00,Serie A,Matchweek 9,Sun,Home,W,2,0,Fiorentina,2.6,0.7,44.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Rosario Abisso,Match Report,
2020-12-03,18:55,Europa Lg,Group stage,Thu,Home,W,4,2,sct Celtic,1.5,1.2,56.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Ricardo de Burgos,Match Report,
2020-12-06,20:45,Serie A,Matchweek 10,Sun,Away,W,2,1,Sampdoria,2.5,1.2,62.0,,Alessio Romagnoli,4-2-3-1,4-4-2,Giampaolo Calvarese,Match Report,
2020-12-10,21:00,Europa Lg,Group stage,Thu,Away,W,1,0,cz Sparta Prague,0.7,1.4,56.0,,Andrea Conti,4-3-3,3-5-2,Daniel Siebert,Match Report,
2020-12-13,20:45,Serie A,Matchweek 11,Sun,Home,D,2,2,Parma,1.9,0.5,65.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Francesco Fourneau,Match Report,
2020-12-16,20:45,Serie A,Matchweek 12,Wed,Away,D,2,2,Genoa,2.2,1.1,58.0,,Alessio Romagnoli,4-2-3-1,4-4-2,Daniele Orsato,Match Report,
2020-12-20,15:00,Serie A,Matchweek 13,Sun,Away,W,2,1,Sassuolo,1.2,1.1,32.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Maurizio Mariani,Match Report,
2020-12-23,20:45,Serie A,Matchweek 14,Wed,Home,W,3,2,Lazio,1.6,1.6,39.0,,Alessio Romagnoli,4-2-3-1,3-5-2,Marco Di Bello,Match Report,
2021-01-03,18:00,Serie A,Matchweek 15,Sun,Away,W,2,0,Benevento,1.5,2.5,39.0,,Alessio Romagnoli,4-2-3-1,4-3-2-1,Fabrizio Pasqua,Match Report,
2021-01-06,20:45,Serie A,Matchweek 16,Wed,Home,L,1,3,Juventus,1.0,2.3,43.0,,Alessio Romagnoli,4-2-3-1,4-4-2,Massimiliano Irrati,Match Report,
2021-01-09,20:45,Serie A,Matchweek 17,Sat,Home,W,2,0,Torino,1.6,0.5,46.0,,Alessio Romagnoli,4-2-3-1,3-5-1-1,Fabio Maresca,Match Report,
2021-01-12,20:45,Coppa Italia,Round of 16,Tue,Home,D,0 (5),0 (4),Torino,,,50.0,,,,,Paolo Valeri,Match Report,Milan won on penalty kicks following extra time
2021-01-18,20:45,Serie A,Matchweek 18,Mon,Away,W,2,0,Cagliari,1.7,1.3,55.0,,Alessio Romagnoli,4-2-3-1,4-3-2-1,Rosario Abisso,Match Report,
2021-01-23,18:00,Serie A,Matchweek 19,Sat,Home,L,0,3,Atalanta,1.8,2.0,51.0,,Gianluigi Donnarumma,4-2-3-1,3-4-1-2,Maurizio Mariani,Match Report,
2021-01-26,20:45,Coppa Italia,Quarter-finals,Tue,Away,L,1,2,Inter,,,34.0,,,,,Paolo Valeri,Match Report,
2021-01-30,15:00,Serie A,Matchweek 20,Sat,Away,W,2,1,Bologna,2.5,1.6,51.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Daniele Doveri,Match Report,
2021-02-07,15:00,Serie A,Matchweek 21,Sun,Home,W,4,0,Crotone,2.2,0.6,49.0,,Alessio Romagnoli,4-2-3-1,3-5-2,Luca Pairetto,Match Report,
2021-02-13,20:45,Serie A,Matchweek 22,Sat,Away,L,0,2,Spezia,0.5,1.5,54.0,,Alessio Romagnoli,4-2-3-1,4-3-3,Daniele Chiffi,Match Report,
2021-02-18,18:55,Europa Lg,Round of 32,Thu,Away,D,2,2,rs Red Star,1.9,1.6,53.0,,Alessio Romagnoli,4-3-3,3-4-1-2,Anastasios Sidiropoulos,Match Report,Leg 1 of 2
2021-02-21,15:00,Serie A,Matchweek 23,Sun,Home,L,0,3,Inter,0.8,2.6,60.0,,Alessio Romagnoli,4-2-3-1,3-5-2,Daniele Doveri,Match Report,
2021-02-25,21:00,Europa Lg,Round of 32,Thu,Home,D,1,1,rs Red Star,2.2,1.4,52.0,,Alessio Romagnoli,4-2-3-1,4-2-3-1,Jesús Gil,Match Report,Leg 2 of 2; Milan won
2021-02-28,20:45,Serie A,Matchweek 24,Sun,Away,W,2,1,Roma,3.1,1.4,46.0,,Gianluigi Donnarumma,4-2-3-1,3-4-3,Marco Guida,Match Report,
2021-03-03,20:45,Serie A,Matchweek 25,Wed,Home,D,1,1,Udinese,1.6,0.6,61.0,,Alessio Romagnoli,4-2-3-1,3-5-1-1,Davide Massa,Match Report,
2021-03-07,15:00,Serie A,Matchweek 26,Sun,Away,W,2,0,Hellas Verona,0.7,0.9,46.0,,Alessio Romagnoli,4-2-3-1,3-4-3,Daniele Orsato,Match Report,
2021-03-11,17:55,Europa Lg,Round of 16,Thu,Away,D,1,1,eng Manchester Utd,1.0,1.4,49.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Slavko Vinčič,Match Report,Leg 1 of 2
2021-03-14,20:45,Serie A,Matchweek 27,Sun,Home,L,0,1,Napoli,1.0,1.1,56.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Fabrizio Pasqua,Match Report,
2021-03-18,21:00,Europa Lg,Round of 16,Thu,Home,L,0,1,eng Manchester Utd,0.9,0.8,51.0,,Gianluigi Donnarumma,4-2-3-1,4-2-3-1,Felix Brych,Match Report,Leg 2 of 2; Manchester Utd won
2021-03-21,18:00,Serie A,Matchweek 28,Sun,Away,W,3,2,Fiorentina,1.7,0.4,60.0,,Gianluigi Donnarumma,4-2-3-1,4-4-2,Marco Guida,Match Report,
