Date,Comp,venue,opponent,goals_for,goals_against,result
2022-08-13,Serie A,Away,Lecce,2,1,W
2022-08-20,Serie A,Home,Spezia,3,0,W
2022-08-26,Serie A,Away,Lazio,1,3,L
2022-08-30,Serie A,Home,Cremonese,3,1,W
2022-09-03,Serie A,Away,Milan,2,3,L
2022-09-10,Serie A,Home,Torino,1,0,W
2022-09-18,Serie A,Away,Udinese,1,3,L
2022-10-01,Serie A,Home,Roma,1,2,L
2022-10-08,Serie A,Away,Sassuolo,2,1,W
2022-10-16,Serie A,Home,Salernitana,2,0,W
2022-10-22,Serie A,Away,Fiorentina,4,3,W
2022-10-29,Serie A,Home,Sampdoria,3,0,W
2022-11-06,Serie A,Away,Juventus,0,2,L
2022-11-09,Serie A,Home,Bologna,6,1,W
2022-11-13,Serie A,Away,Atalanta,3,2,W
2023-01-04,Serie A,Home,Napoli,1,0,W
2023-01-07,Serie A,Away,Monza,2,2,D
2023-01-14,Serie A,Home,Hellas Verona,1,0,W
2023-01-23,Serie A,Home,Empoli,0,1,L
2023-01-28,Serie A,Away,Cremonese,2,1,W
2023-02-05,Serie A,Home,Milan,1,0,W
2023-02-13,Serie A,Away,Sampdoria,0,0,D
2023-02-18,Serie A,Home,Udinese,3,1,W
2023-02-26,Serie A,Away,Bologna,0,1,L
2023-03-05,Serie A,Home,Lecce,2,0,W
2023-03-10,Serie A,Away,Spezia,1,2,L
2023-03-19,Serie A,Home,Juventus,0,1,L
2023-04-01,Serie A,Home,Fiorentina,0,1,L
2023-04-07,Serie A,Away,Salernitana,1,1,D
2023-04-15,Serie A,Home,Monza,0,1,L
2023-04-23,Serie A,Away,Empoli,3,0,W
2023-04-30,Serie A,Home,Lazio,3,1,W
2023-05-03,Serie A,Away,Hellas Verona,6,0,W
2023-05-06,Serie A,Away,Roma,2,0,W
2023-05-13,Serie A,Home,Sassuolo,4,2,W
2023-05-21,Serie A,Away,Napoli,1,3,L
2023-05-27,Serie A,Home,Atalanta,3,2,W
2023-06-03,Serie A,Away,Torino,1,0,W
