Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-17,Serie A,Home,Fiorentina,1,1,D
2024-08-24,Serie A,Home,Milan,2,1,W
2024-08-31,Serie A,Away,Napoli,1,2,L
2024-09-16,Serie A,Home,Udinese,2,3,L
2024-09-21,Serie A,Away,Lecce,2,2,D
2024-09-30,Serie A,Home,Cagliari,2,3,L
2024-10-06,Serie A,Away,Bologna,0,0,D
2024-10-19,Serie A,Away,Como,1,1,D
2024-10-27,Serie A,Home,Empoli,1,1,D
2024-10-30,Serie A,Away,Juventus,2,2,D
2024-11-04,Serie A,Home,Genoa,0,1,L
2024-11-09,Serie A,Away,Venezia,2,1,W
2024-11-23,Serie A,Home,Atalanta,1,3,L
2024-12-01,Serie A,Home,Lazio,3,1,W
2024-12-06,Serie A,Away,Inter,1,3,L
2024-12-15,Serie A,Home,Hellas Verona,2,3,L
2024-12-22,Serie A,Away,Roma,0,5,L
2024-12-28,Serie A,Home,Monza,2,1,W
2025-01-05,Serie A,Away,Torino,0,0,D
2025-01-12,Serie A,Away,Genoa,0,1,L
2025-01-19,Serie A,Home,Venezia,1,1,D
2025-01-26,Serie A,Away,Milan,2,3,L
2025-01-31,Serie A,Home,Lecce,1,3,L
2025-02-09,Serie A,Away,Cagliari,1,2,L
2025-02-16,Serie A,Home,Roma,0,1,L
2025-02-22,Serie A,Home,Bologna,2,0,W
2025-03-01,Serie A,Away,Udinese,0,1,L
2025-03-08,Serie A,Home,Torino,2,2,D
2025-03-15,Serie A,Away,Monza,1,1,D
2025-03-31,Serie A,Away,Hellas Verona,0,0,D
2025-04-05,Serie A,Home,Inter,2,2,D
2025-04-13,Serie A,Away,Fiorentina,0,0,D
2025-04-23,Serie A,Home,Juventus,1,0,W
2025-04-28,Serie A,Away,Lazio,2,2,D
2025-05-03,Serie A,Home,Como,0,1,L
2025-05-10,Serie A,Away,Empoli,1,2,L
2025-05-18,Serie A,Home,Napoli,0,0,D
2025-05-25,Serie A,Away,Atalanta,3,2,W
