Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-19,Serie A,Away,Lecce,4,0,W
2024-08-25,Serie A,Away,Torino,1,2,L
2024-08-30,Serie A,Away,Inter,0,4,L
2024-09-15,Serie A,Home,Fiorentina,3,2,W
2024-09-24,Serie A,Home,Como,2,3,L
2024-09-28,Serie A,Away,Bologna,1,1,D
2024-10-05,Serie A,Home,Genoa,5,1,W
2024-10-20,Serie A,Away,Venezia,2,0,W
2024-10-26,Serie A,Home,Hellas Verona,6,1,W
2024-10-30,Serie A,Home,Monza,2,0,W
2024-11-03,Serie A,Away,Napoli,3,0,W
2024-11-10,Serie A,Home,Udinese,2,1,W
2024-11-23,Serie A,Away,Parma,3,1,W
2024-12-02,Serie A,Away,Roma,2,0,W
2024-12-06,Serie A,Home,Milan,2,1,W
2024-12-14,Serie A,Away,Cagliari,1,0,W
2024-12-22,Serie A,Home,Empoli,3,2,W
2024-12-28,Serie A,Away,Lazio,1,1,D
2025-01-11,Serie A,Away,Udinese,0,0,D
2025-01-14,Serie A,Home,Juventus,1,1,D
2025-01-18,Serie A,Home,Napoli,2,3,L
2025-01-25,Serie A,Away,Como,2,1,W
2025-02-01,Serie A,Home,Torino,1,1,D
2025-02-08,Serie A,Away,Hellas Verona,5,0,W
2025-02-15,Serie A,Home,Cagliari,0,0,D
2025-02-23,Serie A,Away,Empoli,5,0,W
2025-03-01,Serie A,Home,Venezia,0,0,D
2025-03-09,Serie A,Away,Juventus,4,0,W
2025-03-16,Serie A,Home,Inter,0,2,L
2025-03-30,Serie A,Away,Fiorentina,0,1,L
2025-04-06,Serie A,Home,Lazio,0,1,L
2025-04-13,Serie A,Home,Bologna,2,0,W
2025-04-20,Serie A,Away,Milan,1,0,W
2025-04-27,Serie A,Home,Lecce,1,1,D
2025-05-04,Serie A,Away,Monza,4,0,W
2025-05-12,Serie A,Home,Roma,2,1,W
2025-05-17,Serie A,Away,Genoa,3,2,W
2025-05-25,Serie A,Home,Parma,2,3,L
