Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-19,Serie A,Home,Fiorentina,1,4,L
2023-08-27,Serie A,Away,Lazio,1,0,W
2023-09-03,Serie A,Away,Torino,0,1,L
2023-09-16,Serie A,Home,Napoli,2,2,D
2023-09-22,Serie A,Away,Lecce,0,1,L
2023-09-28,Serie A,Home,Roma,4,1,W
2023-10-01,Serie A,Away,Udinese,2,2,D
2023-10-07,Serie A,Home,Milan,0,1,L
2023-10-22,Serie A,Away,Atalanta,0,2,L
2023-10-27,Serie A,Home,Salernitana,1,0,W
2023-11-05,Serie A,Away,Cagliari,1,2,L
2023-11-10,Serie A,Home,Hellas Verona,1,0,W
2023-11-26,Serie A,Away,Frosinone,1,2,L
2023-12-02,Serie A,Home,Empoli,1,1,D
2023-12-10,Serie A,Away,Monza,0,1,L
2023-12-15,Serie A,Home,Juventus,1,1,D
2023-12-22,Serie A,Away,Sassuolo,2,1,W
2023-12-29,Serie A,Home,Inter,1,1,D
2024-01-05,Serie A,Away,Bologna,1,1,D
2024-01-13,Serie A,Home,Torino,0,0,D
2024-01-21,Serie A,Away,Salernitana,2,1,W
2024-01-28,Serie A,Home,Lecce,2,1,W
2024-02-03,Serie A,Away,Empoli,0,0,D
2024-02-11,Serie A,Home,Atalanta,1,4,L
2024-02-17,Serie A,Away,Napoli,1,1,D
2024-02-24,Serie A,Home,Udinese,2,0,W
2024-03-04,Serie A,Away,Inter,1,2,L
2024-03-09,Serie A,Home,Monza,2,3,L
2024-03-17,Serie A,Away,Juventus,0,0,D
2024-03-30,Serie A,Home,Frosinone,1,1,D
2024-04-07,Serie A,Away,Hellas Verona,2,1,W
2024-04-15,Serie A,Away,Fiorentina,1,1,D
2024-04-19,Serie A,Home,Lazio,0,1,L
2024-04-29,Serie A,Home,Cagliari,3,0,W
2024-05-05,Serie A,Away,Milan,3,3,D
2024-05-12,Serie A,Home,Sassuolo,2,1,W
2024-05-19,Serie A,Away,Roma,0,1,L
2024-05-24,Serie A,Home,Bologna,2,0,W
