Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Serie A,Away,Cagliari,0,0,D
2024-08-25,Serie A,Home,Empoli,1,2,L
2024-09-01,Serie A,Away,Juventus,0,0,D
2024-09-15,Serie A,Away,Genoa,1,1,D
2024-09-22,Serie A,Home,Udinese,3,0,W
2024-09-29,Serie A,Home,Venezia,2,1,W
2024-10-06,Serie A,Away,Monza,1,1,D
2024-10-20,Serie A,Home,Inter,0,1,L
2024-10-27,Serie A,Away,Fiorentina,1,5,L
2024-10-31,Serie A,Home,Torino,1,0,W
2024-11-03,Serie A,Away,Hellas Verona,2,3,L
2024-11-10,Serie A,Home,Bologna,2,3,L
2024-11-24,Serie A,Away,Napoli,0,1,L
2024-12-02,Serie A,Home,Atalanta,0,2,L
2024-12-07,Serie A,Home,Lecce,4,1,W
2024-12-15,Serie A,Away,Como,0,2,L
2024-12-22,Serie A,Home,Parma,5,0,W
2024-12-29,Serie A,Away,Milan,1,1,D
2025-01-05,Serie A,Home,Lazio,2,0,W
2025-01-12,Serie A,Away,Bologna,2,2,D
2025-01-17,Serie A,Home,Genoa,3,1,W
2025-01-26,Serie A,Away,Udinese,2,1,W
2025-02-02,Serie A,Home,Napoli,1,1,D
2025-02-09,Serie A,Away,Venezia,1,0,W
2025-02-16,Serie A,Away,Parma,1,0,W
2025-02-24,Serie A,Home,Monza,4,0,W
2025-03-02,Serie A,Home,Como,2,1,W
2025-03-09,Serie A,Away,Empoli,1,0,W
2025-03-16,Serie A,Home,Cagliari,1,0,W
2025-03-29,Serie A,Away,Lecce,1,0,W
2025-04-06,Serie A,Home,Juventus,1,1,D
2025-04-13,Serie A,Away,Lazio,1,1,D
2025-04-19,Serie A,Home,Hellas Verona,1,0,W
2025-04-27,Serie A,Away,Inter,1,0,W
2025-05-04,Serie A,Home,Fiorentina,1,0,W
2025-05-12,Serie A,Away,Atalanta,1,2,L
2025-05-18,Serie A,Home,Milan,3,1,W
2025-05-25,Serie A,Away,Torino,2,0,W
