Date,Comp,venue,opponent,goals_for,goals_against,result
2023-08-20,Serie A,Home,Lazio,2,1,W
2023-08-27,Serie A,Away,Fiorentina,2,2,D
2023-09-03,Serie A,Home,Salernitana,2,0,W
2023-09-17,Serie A,Away,Monza,1,1,D
2023-09-22,Serie A,Home,Genoa,1,0,W
2023-09-26,Serie A,Away,Juventus,0,1,L
2023-09-30,Serie A,Home,Napoli,0,4,L
2023-10-06,Serie A,Home,Sassuolo,1,1,D
2023-10-23,Serie A,Away,Udinese,1,1,D
2023-10-28,Serie A,Home,Torino,0,1,L
2023-11-05,Serie A,Away,Roma,1,2,L
2023-11-11,Serie A,Home,Milan,2,2,D
2023-11-27,Serie A,Away,Hellas Verona,2,2,D
2023-12-03,Serie A,Home,Bologna,1,1,D
2023-12-11,Serie A,Away,Empoli,1,1,D
2023-12-16,Serie A,Home,Frosinone,2,1,W
2023-12-23,Serie A,Away,Inter,0,2,L
2023-12-30,Serie A,Away,Atalanta,0,1,L
2024-01-06,Serie A,Home,Cagliari,1,1,D
2024-01-14,Serie A,Away,Lazio,0,1,L
2024-01-21,Serie A,Home,Juventus,0,3,L
2024-01-28,Serie A,Away,Genoa,1,2,L
2024-02-02,Serie A,Home,Fiorentina,3,2,W
2024-02-11,Serie A,Away,Bologna,0,4,L
2024-02-16,Serie A,Away,Torino,0,2,L
2024-02-25,Serie A,Home,Inter,0,4,L
2024-03-03,Serie A,Away,Frosinone,1,1,D
2024-03-10,Serie A,Home,Hellas Verona,0,1,L
2024-03-16,Serie A,Away,Salernitana,1,0,W
2024-04-01,Serie A,Home,Roma,0,0,D
2024-04-06,Serie A,Away,Milan,0,3,L
2024-04-13,Serie A,Home,Empoli,1,0,W
2024-04-21,Serie A,Away,Sassuolo,3,0,W
2024-04-27,Serie A,Home,Monza,1,1,D
2024-05-05,Serie A,Away,Cagliari,1,1,D
2024-05-13,Serie A,Home,Udinese,0,2,L
2024-05-18,Serie A,Home,Atalanta,0,2,L
2024-05-26,Serie A,Away,Napoli,0,0,D
