Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Serie A,Home,Roma,0,0,D
2024-08-26,Serie A,Home,Como,1,1,D
2024-08-31,Serie A,Away,Lecce,0,1,L
2024-09-15,Serie A,Home,Napoli,0,4,L
2024-09-20,Serie A,Home,Empoli,0,2,L
2024-09-30,Serie A,Away,Parma,3,2,W
2024-10-06,Serie A,Away,Juventus,1,1,D
2024-10-20,Serie A,Home,Torino,3,2,W
2024-10-25,Serie A,Away,Udinese,0,2,L
2024-10-29,Serie A,Home,Bologna,0,2,L
2024-11-04,Serie A,Away,Lazio,1,2,L
2024-11-09,Serie A,Home,Milan,3,3,D
2024-11-24,Serie A,Away,Genoa,2,2,D
2024-11-29,Serie A,Home,Hellas Verona,1,0,W
2024-12-08,Serie A,Away,Fiorentina,0,1,L
2024-12-14,Serie A,Home,Atalanta,0,1,L
2024-12-22,Serie A,Away,Venezia,1,2,L
2024-12-28,Serie A,Home,Inter,0,3,L
2025-01-05,Serie A,Away,Monza,2,1,W
2025-01-11,Serie A,Away,Milan,1,1,D
2025-01-19,Serie A,Home,Lecce,4,1,W
2025-01-24,Serie A,Away,Torino,0,2,L
2025-02-03,Serie A,Home,Lazio,1,2,L
2025-02-09,Serie A,Home,Parma,2,1,W
2025-02-15,Serie A,Away,Atalanta,0,0,D
2025-02-23,Serie A,Home,Juventus,0,1,L
2025-03-02,Serie A,Away,Bologna,1,2,L
2025-03-07,Serie A,Home,Genoa,1,1,D
2025-03-16,Serie A,Away,Roma,0,1,L
2025-03-30,Serie A,Home,Monza,3,0,W
2025-04-06,Serie A,Away,Empoli,0,0,D
2025-04-12,Serie A,Away,Inter,1,3,L
2025-04-23,Serie A,Home,Fiorentina,1,2,L
2025-04-28,Serie A,Away,Hellas Verona,2,0,W
2025-05-03,Serie A,Home,Udinese,1,2,L
2025-05-10,Serie A,Away,Como,1,3,L
2025-05-18,Serie A,Home,Venezia,3,0,W
2025-05-23,Serie A,Away,Napoli,0,2,L
