Date,Comp,venue,opponent,goals_for,goals_against,result
2024-08-18,Serie A,Away,Hellas Verona,0,3,L
2024-08-25,Serie A,Home,Bologna,3,0,W
2024-08-31,Serie A,Home,Parma,2,1,W
2024-09-15,Serie A,Away,Cagliari,4,0,W
2024-09-21,Serie A,Away,Juventus,0,0,D
2024-09-29,Serie A,Home,Monza,2,0,W
2024-10-04,Serie A,Home,Como,3,1,W
2024-10-20,Serie A,Away,Empoli,1,0,W
2024-10-26,Serie A,Home,Lecce,1,0,W
2024-10-29,Serie A,Away,Milan,2,0,W
2024-11-03,Serie A,Home,Atalanta,0,3,L
2024-11-10,Serie A,Away,Inter,1,1,D
2024-11-24,Serie A,Home,Roma,1,0,W
2024-12-01,Serie A,Away,Torino,1,0,W
2024-12-08,Serie A,Home,Lazio,0,1,L
2024-12-14,Serie A,Away,Udinese,3,1,W
2024-12-21,Serie A,Away,Genoa,2,1,W
2024-12-29,Serie A,Home,Venezia,1,0,W
2025-01-04,Serie A,Away,Fiorentina,3,0,W
2025-01-12,Serie A,Home,Hellas Verona,2,0,W
2025-01-18,Serie A,Away,Atalanta,3,2,W
2025-01-25,Serie A,Home,Juventus,2,1,W
2025-02-02,Serie A,Away,Roma,1,1,D
2025-02-09,Serie A,Home,Udinese,1,1,D
2025-02-15,Serie A,Away,Lazio,2,2,D
2025-02-23,Serie A,Away,Como,1,2,L
2025-03-01,Serie A,Home,Inter,1,1,D
2025-03-09,Serie A,Home,Fiorentina,2,1,W
2025-03-16,Serie A,Away,Venezia,0,0,D
2025-03-30,Serie A,Home,Milan,2,1,W
2025-04-07,Serie A,Away,Bologna,1,1,D
2025-04-14,Serie A,Home,Empoli,3,0,W
2025-04-19,Serie A,Away,Monza,1,0,W
2025-04-27,Serie A,Home,Torino,2,0,W
2025-05-03,Serie A,Away,Lecce,1,0,W
2025-05-11,Serie A,Home,Genoa,2,2,D
2025-05-18,Serie A,Away,Parma,0,0,D
2025-05-23,Serie A,Home,Cagliari,2,0,W
